registry_id,fac_name,fac_street,fac_city,fac_state,fac_zip,fac_county,fac_epa_region,latitude,longitude,naics_code
110010106651,"READY MIX USA, LLC - SYLACAUGA BLOCK",1106 NORTH LOUISVILLE AVE,SYLACAUGA,AL,35150,TALLADEGA,4.0,33.1823,-86.24595,327331
110010107623,READY MIX USA LLC-THEODORE BLOCK PLANT,4751 HAMILTON BLVD,THEODORE,AL,36582,MOBILE,4.0,30.554666,-88.152266,327331
110031019341,BLOCK USA THEODORE,4751 HAMILTON BLVD,THEODORE,AL,36582,MOBILE,4.0,30.554666,-88.152266,327331
110067654737,"EMERY SAPP & SONS, INC.",1 AIRPORT BLVD,BENTONVILLE,AR,72712,BENTON,6.0,36.27522,-94.29714,327331
110070133817,"CONWAY BLOCK CO., INC.",6 SIDEBOTTOM ROAD,CONWAY,AR,72034,FAULKNER,6.0,35.01845,-92.414,327331
110037257367,HEDGER BROTHERS-CORNING,2080 MAIN STREET,CORNING,AR,72422,CLAY,6.0,36.411417,-90.596556,327331
110025060546,ABC BLOCK & BRICK COMPANY-FORT SMITH,2901 NORTH  O  STREET,FORT SMITH,AR,72901,SEBASTIAN,6.0,35.39326,-94.40085,327331
110033634440,ABC BLOCK & BRICK COMPANY-HARRISON,214 WEST INDUSTRIAL PARK RD,HARRISON,AR,72601,BOONE,6.0,36.249605,-93.131705,327331
110070824368,NEW ERIE BELLA VISTA,"HWY 549 & 72, SOUTH OF HIWASSE",HIWASSE,AR,72739,BENTON,6.0,36.422139,-94.32325,327331
110025132620,ABC BLOCK & BRICK COMPANY -HOT SPRINGS,907 SPRING ST,HOT SPRINGS,AR,71901,GARLAND,6.0,34.513972,-93.039472,327331
110025060573,ABC BLOCK & BRICK COMPANY-LITTLE ROCK,6902 BRODIE LANE,LITTLE ROCK,AR,72210,PULASKI,6.0,34.688917,-92.401667,327331
110025015560,"NEWOODS, INC. D/B/A ABC BLOCK CO.,",9712 MANN ROAD,MABELVALE,AR,72103,SALINE,6.0,34.66066,-92.37906,327331
110000859893,ACME BRICK CO PERLA,22436 HIGHWAY 67,MALVERN,AR,72104,HOT SPRING,6.0,34.365056,-92.780944,327331
110025065051,ARK CRETE BLOCK,1600 E 5TH,NORTH LITTLE ROCK,AR,72114,PULASKI,6.0,34.7574,-92.2495,327331
110070030413,KOSS #108,9906 HWY 165,NORTH LITTLE ROCK,AR,72117,PULASKI,6.0,34.730556,-92.153333,327331
110037257349,HEDGER BROTHERS- PARAGOULD,1111 HIGHWAY 49B,PARAGOULD,AR,72450,GREENE,6.0,36.070722,-90.490833,327331
110037257358,"HEDGER BROTHERS, INC.-PIGGOTT",1863 E. MAIN ST.,PIGGOTT,AR,72454,CLAY,6.0,36.381667,-90.168444,327331
110037257376,"HEDGER BROTHERS, INC.",1102 PACE ROAD,POCAHONTAS,AR,72455,RANDOLPH,6.0,36.249917,-90.957278,327331
110033168569,ABC BLOCK CO,3007 SOUTH ARKANSAS AVE.,RUSSELLVILLE,AR,72802,POPE,6.0,35.24796,-93.13791,327331
110043966198,ABC BLOCK & BRICK COMPANY-SEARCY,604 S OAK ST,SEARCY,AR,72143,WHITE,6.0,35.242639,-91.732417,327331
110025015980,ABC BLOCK & BRICK-SPRINGDALE,2205 S ARKOLA DR,SPRINGDALE,AR,72764,WASHINGTON,6.0,36.164222,-94.139222,327331
110071433962,"BEST BLOCK - SPRINGDALE, AR PLANT",1589 ELECTRIC AVE,SPRINGDALE,AR,72764,WASHINGTON COUNTY,6.0,36.157561,-94.111701,327331
110037257385,HEDGERS BROTHERS INC.,105 OLD POCAHONTAS ROAD,WALNUT RIDGE,AR,72476,LAWRENCE,6.0,36.074667,-90.962917,327331
110024423587,SUPERLITE BLOCK INC.,6741 W GERMANN RD,CHANDLER,AZ,85226,MARICOPA,9.0,33.27675,-111.956191,327331
110071433902,"BEST BLOCK - COOLIDGE, AZ PLANT",15540 N KENWORTHY RD,COOLIDGE,AZ,85128,PINAL COUNTY,9.0,33.020649,-111.546764,327331
110021305602,MASTER BLOCK INC,12620 W BUTLER DR,EL MIRAGE,AZ,85335,MARICOPA,9.0,33.55828,-112.33233,327331
110015780485,SUPERLITE BLOCK INC,301 E. BASELINE,GILBERT,AZ,85233,MARICOPA,9.0,33.37875,-111.82627,327331
110063923606,STATELINE MARINA,100 LAKE SHORE DRIVE,PAGE,AZ,86040,COCONINO,9.0,36.99466,-111.49276,327331
110071433888,"PAVESTONE - PHOENIX, AZ PLANT",1015 S 43RD AVE,PHOENIX,AZ,85009,MARICOPA COUNTY,9.0,33.437627,-112.149368,327331
110024423569,SUPERLITE BLOCK INC.,4602 N 42ND AVE,PHOENIX,AZ,85019,MARICOPA,9.0,33.503715,-112.148699,327331
110000470419,SUPERLITE BLOCK,4626 N 42ND AVE,PHOENIX,AZ,85019,MARICOPA,9.0,33.504104,-112.148696,327331
110039493367,WESTERN BLOCK COMPANY,4021 S 19TH AVE,PHOENIX,AZ,85041,MARICOPA,9.0,33.409106,-112.099487,327331
110024423578,SUPERLITE BLOCK,4223 W HIGHLAND,PHOENIX,AZ,85019,MARICOPA,9.0,33.50522,-112.14959,327331
110015780449,SUPERLITE BLOCK INC.,1639 E DEER VALLEY RD,PHOENIX,AZ,85024,MARICOPA,9.0,33.68793,-112.04732,327331
110070558665,SUPERLITE BLOCK,4601 N 42ND AVE,PHOENIX,AZ,85019,MARICOPA,9.0,33.503683,-112.148699,327331
110071433927,"BEST BLOCK - PHOENIX, AZ BLOCK PLANT [QUALITY BLOC",3035 S 35TH AVE,PHOENIX,AZ,85009,MARICOPA COUNTY,9.0,33.420365,-112.1338,327331
110015778880,YOUNG BLOCK CO,5601 E HWY 90,SIERRA VISTA,AZ,85635,COCHISE,9.0,31.55464,-110.23313,327331
110009524158,SUPERLITE BUILDERS SUPPLY,1530 E 8TH ST,TEMPE,AZ,85282,MARICOPA,9.0,33.419496,-111.913298,327331
110002590786,SUNWARD MATERIALS,5400 W MASSENGALE BACK LOT,TUCSON,AZ,85743,PIMA,9.0,32.34496,-111.080191,327331
110015778924,SUPERLITE BLOCK,2200 GARDNER LN,TUCSON,AZ,85705,PIMA,9.0,32.2817,-111.01175,327331
110071433926,"BEST BLOCK - TUCSON, AZ PLANT",2099 W HIGHWAY DR,TUCSON,AZ,85705,PIMA COUNTY,9.0,32.27658,-111.010417,327331
110002410463,REBAR SPACER BLOCK COMPANY INC,1400 STATE STREET,ALVISO,CA,95002,SANTA CLARA,9.0,37.42996,-121.97059,327331
110002065229,BORAL STONE PRODUCTS LLC,350 TOWER ROAD,AMERICAN CANYON,CA,94503,NAPA,9.0,38.21154,-122.26193,327331
110071805174,"DESERT BLOCK COMPANY, INC.","526 METTLER FRONTAGE RD, EAST",BAKERSFIELD,CA,93307,KERN COUNTY,9.0,35.086686,-118.976437,327331
110065071362,DESERT BLOCK COMPANY INC,526 E METTLER FRONTAGE RD,BAKERSFIELD,CA,93307,KERN,9.0,35.071113,-118.971697,327331
110071134606,"ANGELUS BLOCK CO., INC.",526 METTLER FRONTAGE RD,BAKERSFIELD,CA,93307,KERN,,35.08624,-118.976495,327331
110038091392,ORCO BLOCK CO INC,600 N HATHAWAY ST,BANNING,CA,92220,RIVERSIDE,9.0,33.93189,-116.85926,327331
110041390394,ANGELUS BLOCK CO,3435 S RIVERSIDE AVE,BLOOMINGTON,CA,92316,SAN BERNARDINO,9.0,34.04001,-117.36753,327331
110070488224,MANUEL FLORES CONCRETE CONSTRUCTION INC,509 A EMERSON AVE,CALEXICO,CA,92231,IMPERIAL,9.0,32.670153,-115.499955,327331
110064498958,"AGGREGATE PRODUCTS, INC.",430 PAN AMERICAN STREET,CALEXICO,CA,92231,IMPERIAL,9.0,32.675737,-115.381467,327331
110071191700,TRANSCHEM INC,5937 DARWIN CT,CARLSBAD,CA,92008,SAN DIEGO,,33.130156,-117.285372,327331
110065931059,ENCORE JET CENTER,7000 MERRILL AVE STE B310,CHINO,CA,91710,SAN BERNARDINO,9.0,33.98305,-117.64753,327331
110000477403,HIGGINS BRICK CO,15920 POMONA RINCON RD.,CHINO HILLS,CA,91709,SAN BERNARDINO,9.0,33.96372,-117.68808,327331
110013832718,BUILDERS CONCRETE,1640 TOLLHOUSE RD,CLOVIS,CA,93611,FRESNO,9.0,36.830698,-119.684581,327331
110070574085,LARGO CONCRETE,240 E. CONGRESS ST,COLTON,CA,92324,SAN BERNARDINO,,34.054002,-117.324315,327331
110071200273,CLEARLAKE LAVA DBA CLEARCAST CONCRETE,2945 NIAGARA AVENUE,COLUSA,CA,95932,COLUSA,9.0,,,327331
110071774664,HEAD WEST INC,1829 W EL SEGUNDO,COMPTON,CA,90222,LOS ANGELES,9.0,33.90995,-118.25109,327331
110002145474,UNITED STATES TILE CO CORONA,909 RAILROAD STREET,CORONA,CA,92882,RIVERSIDE,9.0,33.886,-117.57771,327331
110008284356,ACKER-STONE INDUSTRIES INC,13296 TEMESCAL CANYON RD,CORONA,CA,92883,RIVERSIDE,9.0,33.74094,-117.42771,327331
110070095009,BASALITE CONCRETE PRODUCTS DIXON,605 INDUSTRIAL WAY,DIXON,CA,95620,SOLANO COUNTY,9.0,38.46204,-121.81325,327331
110057823486,CASTLELITE BLOCK LLC,8615 ROBBEN ROAD,DIXON,CA,95620,SOLANO,9.0,38.48763,-121.79108,327331
110071798445,ROBERTSONS READY MIX,1310 SIMPSON WY,ESCONDIDO,CA,92025,SAN DIEGO,9.0,,,327331
110066592002,INLAND CONCRETE PRODUCTS INC,14760 SANTA ANA AVE,FONTANA,CA,92337,SAN BERNARDINO,9.0,34.0566,-117.4836,327331
110070449980,CREATIVE STONE MFTG INC DBA CORONADO STONE PROD,11191 CALABASH AVE,FONTANA,CA,92337,SAN BERNARDINO,,34.050798,-117.500144,327331
110014368852,AZTEC CONCRETE ACCESSORIES INC,14760 SANTA ANA AVE,FONTANA,CA,92337,SAN BERNARDINO,9.0,34.05564,-117.48361,327331
110070089458,ANGELUS BLOCK CO INC,14515 WHITTRAM,FONTANA,CA,92335,SAN BERNARDINO,9.0,34.09573,-117.48785,327331
110015779291,OLDCASTLE PACIFIC,10714 POPLAR AVENUE,FONTANA,CA,92337,SAN BERNARDINO,9.0,34.05888,-117.46256,327331
110001185789,BUILDERS CONCRETE INC,3664 W ASHLAN AVE,FRESNO,CA,93722,FRESNO,9.0,36.79367,-119.8594,327331
110001185761,CALMAT OF FRESNO,11099 OLD FRIANT RD,FRESNO,CA,93730,FRESNO,9.0,36.897149,-119.7667,327331
110070454172,CALSTONE COMPANY,421 CRYSTAL WAY,GALT,CA,95632,SACRAMENTO,,38.25034,-121.290591,327331
110055736084,STEPSTONE INC,17025 S MAIN ST,GARDENA,CA,90248,LOS ANGELES,9.0,33.877289,-118.275594,327331
110070088046,ANGELUS BLOCK CO INC,252 E REDONDO BEACH BLVD,GARDENA,CA,90248,LOS ANGELES,9.0,33.893026,-118.271377,327331
110000474736,"VOUGHT AIRCRAFT INDUSTRIES, INCORPORATED",1 NORTHROP AVENUE,HAWTHORNE,CA,90250,LOS ANGELES,9.0,33.92113,-118.334815,327331
110070449028,PACIFIC INTERLOCK PAVER INC,1895 SAN FELIPE RD,HOLLISTER,CA,95023,SAN BENITO,9.0,36.88421,-121.39874,327331
110071937141,PYRAMID CONSTRUCTION AND AGGREGATES,IMPERIAL COUNTY,IMPERIAL COUNTY,CA,92227,IMPERIAL,9.0,,,327331
110070455047,ANGELUS BLOCK COMPANY INC,88100 FARGO CANYON RD,INDIO,CA,92202,RIVERSIDE,,33.743926,-116.130116,327331
110065442890,ORCO BLOCK COMPANY INC INDIO,35240 DILLON RD,INDIO,CA,92201,RIVERSIDE COUNTY,9.0,33.797364,-116.184652,327331
110070477543,QUIKRETE OF CA DBA QUIKRETE CITY OF INDUSTRY,111 N VINELAND AVE,INDUSTRY,CA,91746,LOS ANGELES,,34.047877,-117.99265,327331
110002320603,H C MUDDOX,BRICKYARD ROAD,IONE,CA,95640,AMADOR,9.0,38.33041,-120.93362,327331
110040959497,H.C. MUDDOX,8500 BRICKYARD ROAD,IONE,CA,95640,AMADOR,9.0,38.33137,-120.92858,327331
110071137708,NAC RESEARCH AND DEVELOPMENT,5925 S ALAMEDA ST,LOS ANGELES,CA,90001,LOS ANGELES,,33.987442,-118.237516,327331
110070090565,HOVEY TILE ART,1221 OPAL AVE,MENTONE,CA,92359,SAN BERNARDINO COUNTY,9.0,34.06912,-117.13383,327331
110015779335,SUPERLITE BLOCK,9 ICE PLANT RD.,NEEDLES,CA,92363,SAN BERNARDINO,9.0,34.825945,-114.595893,327331
110001169510,"CENTRAL CONCRETE SUPPLY, A U S CONCRETE COMPANY",2400 PERALTA STREET,OAKLAND,CA,94607,ALAMEDA,9.0,37.81877,-122.288,327331
110055859502,ORCO BLOCK COMPANY-OCEANSIDE,3501 OCEANSIDE BLVD,OCEANSIDE,CA,92056,SAN DIEGO,9.0,33.20211,-117.31268,327331
110025332343,HANSON AGGREGATES PACIFIC SOUTHWEST,1050 AIRPORT RD,OCEANSIDE,CA,92054,SAN DIEGO,9.0,33.216558,-117.352759,327331
110065364135,"LINDE - ONTARIO, CA",5705 E. AIRPORT DRIVE,ONTARIO,CA,91761,SAN BERNARDINO,9.0,34.06354,-117.52929,327331
110008281313,ANGELUS BLOCK INC,1705 N MAIN,ORANGE,CA,92865,ORANGE,9.0,33.81804,-117.86742,327331
110001176058,ANGELUS BLOCK COMPANY,4575 VINEYARD AV,OXNARD,CA,93036,VENTURA,9.0,34.25727,-119.15383,327331
110013821748,NAVAJO ROCK & BLOCK/CEMENT,2484 RAMADA DR,PASO ROBLES,CA,93446,SAN LUIS OBISPO,9.0,35.58376,-120.69601,327331
110072035071,FREEWAY BUILDING MATERIALS,1569 NANDINA AVE.,PERRIS,CA,92571,RIVERSIDE,,33.866178,-117.260446,327331
110065189673,SOIL RETENTION PRODUCTS INC,1765 WATSON RD,PERRIS,CA,92571,RIVERSIDE,9.0,33.75035,-117.18981,327331
110070446028,WHITE CAP READY MIX INC,HWY 70,PORTOLA,CA,96122,PLUMAS,9.0,39.806739,-120.483347,327331
110070454887,ANGELUS BLOCK COMPANY,3435 RIVERSIDE AVE,RIALTO,CA,92316,SAN BERNARDINO,,34.039908,-117.367469,327331
110001199097,ORCO BLOCK CO INC,4510 RUTILE ST,RIVERSIDE,CA,92509,RIVERSIDE,9.0,34.00683,-117.49719,327331
110070467728,ORCO BLOCK-PAVERPLANT,4545 RUTILE ST,RIVERSIDE,CA,92509,RIVERSIDE,,34.005879,-117.500238,327331
110071104120,PACIFIC STRUCTURES,5934 ORDWAY STREET,RIVERSIDE,CA,92504,RIVERSIDE,,33.962745,-117.439525,327331
110070849809,CLUB GREEN LLC,3609 BRADSHAW RD STE H #342,SACRAMENTO,CA,95827,SACRAMENTO,,38.556571,-121.336069,327331
110070457172,H C MUDDOX-SACRAMENTO,4875 BRADSHAW RD,SACRAMENTO,CA,95827,SACRAMENTO,,38.533482,-121.332623,327331
110000486028,PABCO BUILDING PRODUCTS (F#4070),4875 BRADSHAW RD,SACRAMENTO,CA,95827,SACRAMENTO,9.0,38.53349,-121.33494,327331
110070669986,ROBERTSON'S,10050 BLACK MOUNTAIN RD,SAN DIEGO,CA,92126,SAN DIEGO,9.0,32.899707,-117.124344,327331
110070089756,THE QUIKRETE COMPANIES,9265 CAMINO SANTA FE,SAN DIEGO,CA,92121,SAN DIEGO COUNTY,9.0,32.891507,-117.167951,327331
110070090360,ROBERTSONS,5692 EASTGATE DR,SAN DIEGO,CA,92121,SAN DIEGO,9.0,32.88379,-117.19709,327331
110054258708,RCP BLOCK & BRICK INC,2480         BRITANNIA BL,SAN DIEGO,CA,92154,SAN DIEGO,9.0,32.55442,-116.98209,327331
110070591352,QUIKRETE COMPANIES LLC DBA QUIKRETE,9229 HARRIS PLANT RD,SAN DIEGO,CA,92145,SAN DIEGO,9.0,32.860809,-117.12718,327331
110071686038,BELLECRETE INC,449 PARK AVE UNIT B,SAN FERNANDO,CA,91340,LOS ANGELES,,34.283279,-118.431584,327331
110070849323,D-TEK MANUFACTURING,1901 LAS PLUMAS AVE UNIT 20,SAN JOSE,CA,95133,SANTA CLARA,,37.365186,-121.861257,327331
110070085922,OLSEN PAVINGSTONE INC,31511 ORTEGA HIGNWAY,SAN JUAN CAPISTRANO,CA,92693,ORANGE COUNTY,9.0,33.51981,-117.56631,327331
110010467814,AIR-VOL BLOCK,1 SUBURBAN RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,9.0,35.24403,-120.6754,327331
110071811870,AIR-VOL BLOCK,1 SUBURBAN RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO COUNTY,9.0,35.24394,-120.6754,327331
110071199052,VIBORG SAND & GRAVEL - PORTABLE SCREENING PLANT,VARIOUS LOCATIONS,SAN LUIS OBISPO CTY,CA,93432,SAN LUIS OBISPO,9.0,,,327331
110064305318,"L.P. MCNEAR BRICLE CO., INC",1 MCNEAR BRICKYARD ROAD,SAN RAFAEL,CA,94901,MARIN,9.0,37.98404,-122.46404,327331
110038066393,LP MC NEAR BRICK CO INC,POINT SAN PEDRO ROAD,SAN RAFAEL,CA,94901,MARIN,9.0,37.96782,-122.51037,327331
110057063966,MET-L-CHEK COMPANY,1639 EUCLID ST,SANTA MONICA,CA,90404,LOS ANGELES,9.0,34.02002,-118.48226,327331
110071797780,RCP BLOCK & BRICK INC,9631 MAGNOLIA AV N,SANTEE,CA,92071,SAN DIEGO,9.0,32.84577,-116.97114,327331
110071936667,SD CONCRETE PUMPING INC,8402 N. MAGNOLIA AVE SUITE A,SANTEE,CA,92071,SAN DIEGO,9.0,,,327331
110001199863,RCP BLOCK & BRICK INC,9631 N MAGNOLIA AVE,SANTEE,CA,92071,SAN DIEGO,9.0,32.853886,-116.971036,327331
110040367091,BASALITE CONCRETE PRODUCTS - SELMA,1201 GOLDEN STATE BLVD,SELMA,CA,93662,FRESNO,9.0,36.559958,-119.605112,327331
110002819987,BLOCKLITE,1900 ROSS STREET,SELMA,CA,93662,FRESNO,9.0,36.56048,-119.60902,327331
110002709007,ORCO BLOCK CO INC,8042 KATELLA AVE,STANTON,CA,90680,ORANGE,,33.803105,-117.992451,327331
110071773619,ORCO BLOCK CO INC,8042  KATELLA AVE,STANTON,CA,90680,ORANGE,9.0,,,327331
110066338813,ORCO BLOCK CO INC,8042 KATELLA AVE,STANTON,CA,90680,ORANGE,9.0,33.80187,-117.99185,327331
110031001715,SIERRA BUILDING PRODUCTS,4202 GIBRALTAR CT,STOCKTON,CA,95206,SAN JOAQUIN,9.0,37.90636,-121.26516,327331
110066641138,ANGELUS BLOCK CO INC,11740 SHELDON ST,SUN VALLEY,CA,91352,LOS ANGELES,9.0,34.24288,-118.3878,327331
110070088045,ANGELUS BLOCK CO INC,11374 TUXFORD ST,SUN VALLEY,CA,91352,LOS ANGELES,9.0,34.228866,-118.379051,327331
110065991314,FORMATECH,10935 TUXFORD ST,SUN VALLEY,CA,91352,LOS ANGELES,9.0,34.2369,-118.36986,327331
110070730097,CAPITAL READY MIX INC,11311 PENDLETON ST UNIT B,SUN VALLEY,CA,91352,LOS ANGELES,,34.235519,-118.377243,327331
110066066651,CALSTONE COMPANY,1155 ASTER AVE,SUNNYVALE,CA,94086,SANTA CLARA,9.0,37.36929,-121.99977,327331
110065799354,AGGREGATE PRODUCTS INC.,100 W BRAWLEY AVE,THERMAL,CA,92274,IMPERIAL COUNTY,9.0,33.374569,-116.022202,327331
110071805235,CALSTONE COMPANY,426 E GRANT LINE ROAD,TRACY,CA,95376,SAN JOAQUIN COUNTY,9.0,37.754078,-121.417473,327331
110017403282,BASALITE BLOCK,11888 WEST LINNE ROAD,TRACY,CA,95377,SAN JOAQUIN,9.0,37.69589,-121.452715,327331
110012196934,NUSANO INC.,28575 LIVINGSTON AVE,VALENCIA,CA,91355,LOS ANGELES,,34.44224,-118.632585,327331
110071433882,"PAVESTONE - WINTERS, CA PLANT",27600 COUNTY ROAD 90,WINTERS,CA,95694,YOLO COUNTY,9.0,38.538858,-121.954511,327331
110070089068,PAVESTONE COMPANY,27600 COUNTY ROAD 90,WINTERS,CA,95694,YOLO,9.0,38.53916,-121.95532,327331
110070106358,MATHIAS CONCRETE - ALAMOSA PLANT,726 LA DUE AVENUE,ALAMOSA,CO,81101,ALAMOSA COUNTY,8.0,37.46532,-105.8605,327331
110064743602,ROBINS CONSTRUCTION - 5101 STATE HWY 285,5101 STATE HIGHWAY 285,ANTONITO AREA,CO,81120,CONEJOS,8.0,37.067561,-106.013433,327331
110038616165,ROBINSON BRICK CO,2 MI SE GUN CLUB & SMOKEY HILL,AURORA,CO,80016,ARAPAHOE,8.0,,,327331
110070704212,WELLS CONC - WELLS DENVER PRECAST PLANT,2145 EAST CROWN PRINCE BLVD,BRIGHTON,CO,80603,WELD COUNTY,8.0,,,327331
110038630791,COTTER CORP-CANCELLED 12/05/01,CNTY RD 143,CANON CITY,CO,81212,FREMONT,8.0,38.41944,-105.23887,327331
110070244786,BASALITE CONCRETE PRODUCTS LLC.,3255 DRENNAN RD,COLORADO SPRINGS,CO,80910,EL PASO COUNTY,8.0,38.78171,-104.76966,327331
110040871410,ROBINSON BLOCK LLC (WAS COLO CNCRT MFG),3255 DRENNAN RD,COLORADO SPRINGS,CO,80910,EL PASO,8.0,38.78171,-104.76966,327331
110001391477,BASALITE BUILDING PRODUCTS - COLORADO SP,3155 DRENNAN ROAD,COLORADO SPRINGS,CO,80910,EL PASO,8.0,38.78172,-104.76962,327331
110001390218,KAST MARBLE,115 MOUNT VIEW,COLORADO SPRINGS,CO,80907,EL PASO,8.0,38.88961,-104.820755,327331
110038653301,MACK ARCHITECTURAL CONCRETE,3225 ASTROZON,COLORADO SPRINGS,CO,80907,EL PASO,8.0,38.78288,-104.76587,327331
110046288432,BASALITE BUILDING PRODUCTS LLC,3155 DRENNAN RD,COLORADO SPRINGS,CO,80935,EL PASO,8.0,38.781666,-104.769166,327331
110012368277,"FIREBAUGH PRECAST, INC.",3090 EAST LAS VEGAS,COLORADO SPRINGS,CO,80906,EL PASO,8.0,38.78047,-104.77319,327331
110064528444,INTERSTATE HWY CONST - GENERATOR 72-36,8700 ULSTER ST,COMMERCE CITY,CO,80022,ADAMS COUNTY,8.0,39.85489,-104.89371,327331
110064522459,IHC SCOTT - PORTABLE CEB,HB: 8700 ULSTER ST.,COMMERCE CITY,CO,80022,ARAPAHOE,8.0,39.85489,-104.89371,327331
110005997127,ST VRAIN BLOCK CO INC,5150 WELD CNTY RD #12,DACONO,CO,80514,WELD,8.0,40.073121,-104.951939,327331
110064533223,LINDSAY PRECAST LLC - DACONO,5294 GRANDVIEW BLVD,DACONO AREA,CO,80516,WELD,8.0,40.07313,-104.95624,327331
110001390021,BASALITE CONCRETE PRODUCTS,5050 RACE STREET,DENVER,CO,80216,DENVER,8.0,39.78685,-104.9635,327331
110040366804,BASALITE CONCRETE PRODUCTS,4900 RACE ST,DENVER,CO,80216,DENVER,8.0,39.78566,-104.9635,327331
110071498905,BASALITE CONCRETE PRODUCTS,4900 RACE ST,DENVER,CO,80216,,,39.78685,-104.9635,327331
