facility_id,dataset_source,source_record_id,source_name,source_address,source_city,source_county,source_lat,source_lng,distance_meters,name_similarity,match_confidence,match_method
MRTIS_0079,EPA_FRS,110011181764,JUDY'S TRAILER PARK,315 DAVIS DRIVE,LULING,ST. CHARLES,29.92269,-90.34037,2571.1,0.316,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110043262625,LA DOTD,LA 18,LULING,ST. CHARLES,29.93802,-90.37644,1917.9,0.308,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110013345317,LA DOTD,315 3RD ST.,LULING,ST. CHARLES,29.92894,-90.36349,1477.1,0.308,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110041246657,LA DOTD-MISSISSIPPI RIVER BRIDGE @ LULING,I-310 BRIDGE MISSISSIPPI RIVER @ LULING,LULING,ST. CHARLES,29.93807,-90.37657,1929.4,0.267,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110039177510,LADOTD I-310 BRIDGE,I-310 BRIDGE OVER MISSISSIPPI RIVER,LULING,ST. CHARLES,29.93807,-90.37657,1929.4,0.263,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110009013281,LAMAR CONTRACTORS INC,481 SUGARLAND PKWY,LULING,ST. CHARLES,29.938798,-90.378425,2095.3,0.424,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110063702845,LAMAR CONTRACTORS INC.,121 W. CAMPUS DR,DESTREHAN,ST. CHARLES,29.946173,-90.367295,1167.8,0.424,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110063020305,LAMAR CONTRACTORS LLC,12442 RIVER RD,DESTREHAN,ST. CHARLES,29.939166,-90.347874,882.8,0.424,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110042366310,LULING MAINTENANCE UNIT,315 3RD ST.,LULING,ST. CHARLES,29.92894,-90.36349,1477.1,0.286,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110070099309,MONDELEZ GLOBAL LLC - DESTREHAN,101 ALPHA DR.,DESTREHAN,ST. CHARLES,29.94507,-90.35997,554.6,0.478,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110070929493,"MONOMOY PROPERTIES LULING LA, LLC",12 & 11 DUFRENSE LOOP,LULING,ST. CHARLES,29.939167,-90.381389,2375.7,0.213,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110041577451,MYU,UNKNOWN,LULING,ST. CHARLES,29.9296,-90.354,1285.3,0.182,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110017883717,NABUT BROTHERS LLC,152 LONGVIEW DR,DESTREHAN,ST. CHARLES,29.95466,-90.37675,2455.8,0.364,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110020053573,OCCIDENTAL CHEMICAL CORP  - LULING,12501 RIVER RD.,LULING,ST. CHARLES,29.9307,-90.34736,1454.6,0.255,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110008992279,ONE AMERICAN PLACE,13919 RIVER RD,LULING,ST. CHARLES,29.94089,-90.3833,2552.0,0.378,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110069727594,SOLUTIA INC LULING,12501 RIVER RD,LULING,ST. CHARLES PARISH,29.93061,-90.34702,1483.1,0.182,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110071527371,SOUTHEASTERN FREIGHT LINES INC - NRL,WEST ALPHA DRIVE,DESTREHAN,ST. CHARLES,29.949583,-90.360139,1017.4,0.196,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110011176994,ST CHARLES HOTEL LLC,13889 RIVER ROAD,LULING,ST. CHARLES,29.94029,-90.3819,2418.0,0.286,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110064641669,ST CHARLES PAR COUNCIL-DEST,289 JONATHAN STREET,DESTREHAN,ST. CHARLES PARISH,29.943696,-90.347893,914.2,0.279,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110012875451,ST CHARLES PARISH DEPT OF WATERWORKS-SURFACE WATER TREATMENT PLANT - EB,ST. CHARLES PARISH DEPT OF WATERWORKS,LULING,ST. CHARLES,29.93386,-90.37101,1575.9,0.267,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110013901821,ST CHARLES PARISH HOSPITAL - LULING HOSPITAL,1057 PAUL MAILLARD RD,LULING,ST. CHARLES,29.924511,-90.371761,2322.7,0.19,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110024430793,ST ROSE NURSERY,11966 RIVER ROAD,ST. ROSE,ST. CHARLES,29.938069,-90.331086,2499.0,0.412,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110000576181,ST. CHARLES PARISH WATERWORKS DISTRICT 2,301 THIRD STREET,LULING,ST. CHARLES,29.930278,-90.364167,1377.1,0.241,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110070870033,ST. ROSE REFINERY LLC,11842 RIVER RD,SAINT ROSE,ST. CHARLES PARISH,29.950842,-90.328301,2961.4,0.343,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110045514500,TORQ/LITE INC.,8 DUFRESNE LOOP,LULING,ST. CHARLES,29.939815,-90.381205,2353.2,0.071,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110040431128,TRANSPORTATION SERVICE,175 SCHOOL BOARD LANE,LULING,ST. CHARLES,29.938494,-90.381171,2362.1,0.293,LOW,spatial+fuzzy_name
MRTIS_0079,EPA_FRS,110011184084,WEST BANK PLANT,301 3RD STREET,LULING,ST. CHARLES,29.92958,-90.36491,1480.7,0.353,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110017359721,BEVERLY CONSTRUCTION LLC,DREDGE & STOCKPILE,HAHNVILLE,ST. CHARLES,29.973896,-90.406246,1436.2,0.353,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110054105151,BIG RIVER FOOD & FUEL #2,15427 RIVER RD,HAHNVILLE,ST. CHARLES,29.9736,-90.40615,1455.3,0.341,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110020831974,BROOKSHIRE ESTATES SUB,RIVER RD & RIVER PARK DR,HAHNVILLE,ST. CHARLES,29.9851,-90.40925,1239.3,0.205,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110062635741,COOPER CONSOLIDATED LLC,101 MARINE CENTRE LANE,HAHNVILLE,ST. CHARLES,29.9897,-90.42531,2855.7,0.303,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110017759362,"COOPER/T. SMITH STEVEDORING CO., INC",101 MARINE CENTRE LN,HAHNVILLE,ST. CHARLES,29.9897,-90.42531,2855.7,0.279,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110037499347,DESTREHAN HIGH SCHOOL,ATHLETIC FACILITIES,DESTREHAN,ST. CHARLES,29.964798,-90.384177,2409.8,0.316,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110071546109,ENTERGY LOUISIANA LLC - LITTLE GYPSY TO CLAYTONIA TRANSMISSION LINE,17494 RIVER RD IN LAPLACE TO 211 CEDAR DR,NORCO,ST. CHARLES,29.99782,-90.41805,2605.6,0.225,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110071940898,EQUILON ENTERPRISES LLC DBA SHELL OIL - NORCO REFINERY,15536 RIVER RD,NORCO,ST. CHARLES PARISH,29.99435,-90.40726,1577.3,0.209,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110017434524,"GOOD HOPE REFIN., INC.","P.O. BOX 126, 257 PROSPECT AVE",GOOD HOPE,ST. CHARLES,29.99321,-90.398182,1074.0,0.188,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110037483880,HAHNVILLE COASTAL WASTE SERVICES FACILITY,212 SCORPIO ST.,HAHNVILLE,ST. CHARLES,29.96992,-90.4167,2474.8,0.291,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110009010337,HAHNVILLE SANDPIT,15442 RIVER ROAD,HAHNVILLE,ST. CHARLES,29.97396,-90.40627,1432.3,0.353,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110071943347,"J. BREAUX ENTERPRISES, LLC - MADISON PLACE SUBDIVISION",223 JOE LOUIS LANE,HAHNVILLE,ST. CHARLES,29.962876,-90.407134,2528.6,0.215,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110071897156,"JCJR ST. CHARLES, LLC - RIVER PLACE ESTATES SUBDIVISION PHASE II",APPROX. 900FT FROM RIVER RD INTERSECTION &,HAHNVILLE,ST. CHARLES,29.957778,-90.404444,2978.6,0.32,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110070713380,LE VENUE ST CHARLES,193 SCORPIO ST.,HAHNVILLE,ST. CHARLES,29.970436,-90.41521,2326.9,0.722,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110071722719,LINDE INC - LINDE ST CHARLES HYDROGEN PRODUCTION PLANT,E CORNER PROSPECT AVE & 40TH AVE,NORCO,ST. CHARLES PARISH,30.00055,-90.39502,1883.0,0.388,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110013831201,NORCO MANUFACTURING COMPLEX & ASSOCIATED FACILITIES,15536 RIVER ROAD,NORCO,ST. CHARLES PARISH,30.000964,-90.403863,2050.6,0.246,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110043741920,PRAXAIR SMR EXCAVATION,14902 RIVER RD,NORCO,ST. CHARLES,29.981281,-90.392747,447.3,0.154,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110044892328,SPEEDY CARWASH,14118 RIVER RD,DESTREHAN,ST. CHARLES,29.96285,-90.38986,2400.8,0.387,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110009576510,ST. CHARLES - VALERO,14902 RIVER ROAD,NORCO,ST. CHARLES PARISH,29.981281,-90.392747,447.3,0.556,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110044891043,ST. CHARLES PARISH PUBLIC WORKS NEW SHOP BUILDING,166 SCORPIO ST.,HAHNVILLE,ST. CHARLES,29.96987,-90.41683,2488.1,0.308,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110064860119,SUPERIOR CAR CARE LLC,14548 RIVER RD,DESTREHAN,ST. CHARLES,29.975601,-90.390689,1056.3,0.471,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110017759326,TURN SERVICES LLC -BAYOU FLEET BARGE CLEANING,15730 RIVER RD,HAHNVILLE,ST. CHARLES,29.98217,-90.408,1121.0,0.345,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110070381388,TURNER INDUSTRIES GROUP LLC- HAHNVILLE,109 ARIES ST.,HAHNVILLE,ST. CHARLES,29.968901,-90.417684,2619.6,0.118,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110017392392,UPPER ST  ROSE FLEETING  UPPER FLEET MOORING,LOUISIANA STATE HIGHWAY 18,TAFT,ST. CHARLES,29.991112,-90.426109,2970.4,0.305,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110000448659,VALERO REFINING - NEW ORLEANS LLC - ST CHARLES REFINERY,14902 RIVER RD,NORCO,ST. CHARLES,29.985278,-90.392778,400.0,0.5,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110029513603,VALERO REFINING CO - NEW ORLEANS LLC - ST CHARLES REFINERY,15292 RIVER RD,NEW SARPY,ST. CHARLES,29.991456,-90.402178,1025.2,0.5,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110070824567,VALERO REFINING- NEW ORLEANS LLC: ST CHARLES REFINERY,14891 E. AIRLINE HWY,NORCO,ST. CHARLES,29.985781,-90.3955,254.0,0.515,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110070622480,VALERO ST. CHARLES REFINERY,14902 RIVER RD,NORCO,ST. CHARLES PARISH,29.981281,-90.392747,447.3,0.791,MEDIUM,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110070262721,VALERO TERMINALING & DISTRIBUTION CO - NORCO PUMP STATION,538 PROSPECT AVE,NORCO,ST. CHARLES PARISH,29.995068,-90.397761,1274.0,0.338,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110071722803,W R GRACE & CO - CONN - SUPER HIGH ACTIVITY CATALYST PLANT,16122 RIVER RD,NORCO,ST. CHARLES PARISH,29.99806,-90.4,1636.1,0.203,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110062635698,WATER RECLAMATION LLC,15730 RIVER RD,HAHNVILLE,ST. CHARLES,29.98217,-90.408,1121.0,0.235,LOW,spatial+fuzzy_name
MRTIS_0080,EPA_FRS,110017759317,WESTBANK SAND PIT,15446 RIVER ROAD,HAHNVILLE,ST. CHARLES,29.973915,-90.406255,1435.2,0.235,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110017359721,BEVERLY CONSTRUCTION LLC,DREDGE & STOCKPILE,HAHNVILLE,ST. CHARLES,29.973896,-90.406246,1436.2,0.353,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110054105151,BIG RIVER FOOD & FUEL #2,15427 RIVER RD,HAHNVILLE,ST. CHARLES,29.9736,-90.40615,1455.3,0.341,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110020831974,BROOKSHIRE ESTATES SUB,RIVER RD & RIVER PARK DR,HAHNVILLE,ST. CHARLES,29.9851,-90.40925,1239.3,0.205,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110062635741,COOPER CONSOLIDATED LLC,101 MARINE CENTRE LANE,HAHNVILLE,ST. CHARLES,29.9897,-90.42531,2855.7,0.303,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110017759362,"COOPER/T. SMITH STEVEDORING CO., INC",101 MARINE CENTRE LN,HAHNVILLE,ST. CHARLES,29.9897,-90.42531,2855.7,0.279,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110037499347,DESTREHAN HIGH SCHOOL,ATHLETIC FACILITIES,DESTREHAN,ST. CHARLES,29.964798,-90.384177,2409.8,0.316,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110071546109,ENTERGY LOUISIANA LLC - LITTLE GYPSY TO CLAYTONIA TRANSMISSION LINE,17494 RIVER RD IN LAPLACE TO 211 CEDAR DR,NORCO,ST. CHARLES,29.99782,-90.41805,2605.6,0.225,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110071940898,EQUILON ENTERPRISES LLC DBA SHELL OIL - NORCO REFINERY,15536 RIVER RD,NORCO,ST. CHARLES PARISH,29.99435,-90.40726,1577.3,0.209,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110017434524,"GOOD HOPE REFIN., INC.","P.O. BOX 126, 257 PROSPECT AVE",GOOD HOPE,ST. CHARLES,29.99321,-90.398182,1074.0,0.188,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110037483880,HAHNVILLE COASTAL WASTE SERVICES FACILITY,212 SCORPIO ST.,HAHNVILLE,ST. CHARLES,29.96992,-90.4167,2474.8,0.291,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110009010337,HAHNVILLE SANDPIT,15442 RIVER ROAD,HAHNVILLE,ST. CHARLES,29.97396,-90.40627,1432.3,0.353,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110071943347,"J. BREAUX ENTERPRISES, LLC - MADISON PLACE SUBDIVISION",223 JOE LOUIS LANE,HAHNVILLE,ST. CHARLES,29.962876,-90.407134,2528.6,0.215,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110071897156,"JCJR ST. CHARLES, LLC - RIVER PLACE ESTATES SUBDIVISION PHASE II",APPROX. 900FT FROM RIVER RD INTERSECTION &,HAHNVILLE,ST. CHARLES,29.957778,-90.404444,2978.6,0.32,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110070713380,LE VENUE ST CHARLES,193 SCORPIO ST.,HAHNVILLE,ST. CHARLES,29.970436,-90.41521,2326.9,0.722,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110071722719,LINDE INC - LINDE ST CHARLES HYDROGEN PRODUCTION PLANT,E CORNER PROSPECT AVE & 40TH AVE,NORCO,ST. CHARLES PARISH,30.00055,-90.39502,1883.0,0.388,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110013831201,NORCO MANUFACTURING COMPLEX & ASSOCIATED FACILITIES,15536 RIVER ROAD,NORCO,ST. CHARLES PARISH,30.000964,-90.403863,2050.6,0.246,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110043741920,PRAXAIR SMR EXCAVATION,14902 RIVER RD,NORCO,ST. CHARLES,29.981281,-90.392747,447.3,0.154,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110044892328,SPEEDY CARWASH,14118 RIVER RD,DESTREHAN,ST. CHARLES,29.96285,-90.38986,2400.8,0.387,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110009576510,ST. CHARLES - VALERO,14902 RIVER ROAD,NORCO,ST. CHARLES PARISH,29.981281,-90.392747,447.3,0.556,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110044891043,ST. CHARLES PARISH PUBLIC WORKS NEW SHOP BUILDING,166 SCORPIO ST.,HAHNVILLE,ST. CHARLES,29.96987,-90.41683,2488.1,0.308,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110064860119,SUPERIOR CAR CARE LLC,14548 RIVER RD,DESTREHAN,ST. CHARLES,29.975601,-90.390689,1056.3,0.471,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110017759326,TURN SERVICES LLC -BAYOU FLEET BARGE CLEANING,15730 RIVER RD,HAHNVILLE,ST. CHARLES,29.98217,-90.408,1121.0,0.345,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110070381388,TURNER INDUSTRIES GROUP LLC- HAHNVILLE,109 ARIES ST.,HAHNVILLE,ST. CHARLES,29.968901,-90.417684,2619.6,0.118,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110017392392,UPPER ST  ROSE FLEETING  UPPER FLEET MOORING,LOUISIANA STATE HIGHWAY 18,TAFT,ST. CHARLES,29.991112,-90.426109,2970.4,0.305,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110000448659,VALERO REFINING - NEW ORLEANS LLC - ST CHARLES REFINERY,14902 RIVER RD,NORCO,ST. CHARLES,29.985278,-90.392778,400.0,0.5,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110029513603,VALERO REFINING CO - NEW ORLEANS LLC - ST CHARLES REFINERY,15292 RIVER RD,NEW SARPY,ST. CHARLES,29.991456,-90.402178,1025.2,0.5,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110070824567,VALERO REFINING- NEW ORLEANS LLC: ST CHARLES REFINERY,14891 E. AIRLINE HWY,NORCO,ST. CHARLES,29.985781,-90.3955,254.0,0.515,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110070622480,VALERO ST. CHARLES REFINERY,14902 RIVER RD,NORCO,ST. CHARLES PARISH,29.981281,-90.392747,447.3,0.791,MEDIUM,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110070262721,VALERO TERMINALING & DISTRIBUTION CO - NORCO PUMP STATION,538 PROSPECT AVE,NORCO,ST. CHARLES PARISH,29.995068,-90.397761,1274.0,0.338,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110071722803,W R GRACE & CO - CONN - SUPER HIGH ACTIVITY CATALYST PLANT,16122 RIVER RD,NORCO,ST. CHARLES PARISH,29.99806,-90.4,1636.1,0.203,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110062635698,WATER RECLAMATION LLC,15730 RIVER RD,HAHNVILLE,ST. CHARLES,29.98217,-90.408,1121.0,0.235,LOW,spatial+fuzzy_name
MRTIS_0081,EPA_FRS,110017759317,WESTBANK SAND PIT,15446 RIVER ROAD,HAHNVILLE,ST. CHARLES,29.973915,-90.406255,1435.2,0.235,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110017359721,BEVERLY CONSTRUCTION LLC,DREDGE & STOCKPILE,HAHNVILLE,ST. CHARLES,29.973896,-90.406246,1436.2,0.353,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110054105151,BIG RIVER FOOD & FUEL #2,15427 RIVER RD,HAHNVILLE,ST. CHARLES,29.9736,-90.40615,1455.3,0.341,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110020831974,BROOKSHIRE ESTATES SUB,RIVER RD & RIVER PARK DR,HAHNVILLE,ST. CHARLES,29.9851,-90.40925,1239.3,0.205,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110062635741,COOPER CONSOLIDATED LLC,101 MARINE CENTRE LANE,HAHNVILLE,ST. CHARLES,29.9897,-90.42531,2855.7,0.303,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110017759362,"COOPER/T. SMITH STEVEDORING CO., INC",101 MARINE CENTRE LN,HAHNVILLE,ST. CHARLES,29.9897,-90.42531,2855.7,0.279,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110037499347,DESTREHAN HIGH SCHOOL,ATHLETIC FACILITIES,DESTREHAN,ST. CHARLES,29.964798,-90.384177,2409.8,0.316,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110071546109,ENTERGY LOUISIANA LLC - LITTLE GYPSY TO CLAYTONIA TRANSMISSION LINE,17494 RIVER RD IN LAPLACE TO 211 CEDAR DR,NORCO,ST. CHARLES,29.99782,-90.41805,2605.6,0.225,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110071940898,EQUILON ENTERPRISES LLC DBA SHELL OIL - NORCO REFINERY,15536 RIVER RD,NORCO,ST. CHARLES PARISH,29.99435,-90.40726,1577.3,0.209,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110017434524,"GOOD HOPE REFIN., INC.","P.O. BOX 126, 257 PROSPECT AVE",GOOD HOPE,ST. CHARLES,29.99321,-90.398182,1074.0,0.188,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110037483880,HAHNVILLE COASTAL WASTE SERVICES FACILITY,212 SCORPIO ST.,HAHNVILLE,ST. CHARLES,29.96992,-90.4167,2474.8,0.291,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110009010337,HAHNVILLE SANDPIT,15442 RIVER ROAD,HAHNVILLE,ST. CHARLES,29.97396,-90.40627,1432.3,0.353,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110071943347,"J. BREAUX ENTERPRISES, LLC - MADISON PLACE SUBDIVISION",223 JOE LOUIS LANE,HAHNVILLE,ST. CHARLES,29.962876,-90.407134,2528.6,0.215,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110071897156,"JCJR ST. CHARLES, LLC - RIVER PLACE ESTATES SUBDIVISION PHASE II",APPROX. 900FT FROM RIVER RD INTERSECTION &,HAHNVILLE,ST. CHARLES,29.957778,-90.404444,2978.6,0.32,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110070713380,LE VENUE ST CHARLES,193 SCORPIO ST.,HAHNVILLE,ST. CHARLES,29.970436,-90.41521,2326.9,0.722,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110071722719,LINDE INC - LINDE ST CHARLES HYDROGEN PRODUCTION PLANT,E CORNER PROSPECT AVE & 40TH AVE,NORCO,ST. CHARLES PARISH,30.00055,-90.39502,1883.0,0.388,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110013831201,NORCO MANUFACTURING COMPLEX & ASSOCIATED FACILITIES,15536 RIVER ROAD,NORCO,ST. CHARLES PARISH,30.000964,-90.403863,2050.6,0.246,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110043741920,PRAXAIR SMR EXCAVATION,14902 RIVER RD,NORCO,ST. CHARLES,29.981281,-90.392747,447.3,0.154,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110044892328,SPEEDY CARWASH,14118 RIVER RD,DESTREHAN,ST. CHARLES,29.96285,-90.38986,2400.8,0.387,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110009576510,ST. CHARLES - VALERO,14902 RIVER ROAD,NORCO,ST. CHARLES PARISH,29.981281,-90.392747,447.3,0.556,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110044891043,ST. CHARLES PARISH PUBLIC WORKS NEW SHOP BUILDING,166 SCORPIO ST.,HAHNVILLE,ST. CHARLES,29.96987,-90.41683,2488.1,0.308,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110064860119,SUPERIOR CAR CARE LLC,14548 RIVER RD,DESTREHAN,ST. CHARLES,29.975601,-90.390689,1056.3,0.471,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110017759326,TURN SERVICES LLC -BAYOU FLEET BARGE CLEANING,15730 RIVER RD,HAHNVILLE,ST. CHARLES,29.98217,-90.408,1121.0,0.345,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110070381388,TURNER INDUSTRIES GROUP LLC- HAHNVILLE,109 ARIES ST.,HAHNVILLE,ST. CHARLES,29.968901,-90.417684,2619.6,0.118,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110017392392,UPPER ST  ROSE FLEETING  UPPER FLEET MOORING,LOUISIANA STATE HIGHWAY 18,TAFT,ST. CHARLES,29.991112,-90.426109,2970.4,0.305,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110000448659,VALERO REFINING - NEW ORLEANS LLC - ST CHARLES REFINERY,14902 RIVER RD,NORCO,ST. CHARLES,29.985278,-90.392778,400.0,0.5,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110029513603,VALERO REFINING CO - NEW ORLEANS LLC - ST CHARLES REFINERY,15292 RIVER RD,NEW SARPY,ST. CHARLES,29.991456,-90.402178,1025.2,0.5,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110070824567,VALERO REFINING- NEW ORLEANS LLC: ST CHARLES REFINERY,14891 E. AIRLINE HWY,NORCO,ST. CHARLES,29.985781,-90.3955,254.0,0.515,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110070622480,VALERO ST. CHARLES REFINERY,14902 RIVER RD,NORCO,ST. CHARLES PARISH,29.981281,-90.392747,447.3,0.791,MEDIUM,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110070262721,VALERO TERMINALING & DISTRIBUTION CO - NORCO PUMP STATION,538 PROSPECT AVE,NORCO,ST. CHARLES PARISH,29.995068,-90.397761,1274.0,0.338,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110071722803,W R GRACE & CO - CONN - SUPER HIGH ACTIVITY CATALYST PLANT,16122 RIVER RD,NORCO,ST. CHARLES PARISH,29.99806,-90.4,1636.1,0.203,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110062635698,WATER RECLAMATION LLC,15730 RIVER RD,HAHNVILLE,ST. CHARLES,29.98217,-90.408,1121.0,0.235,LOW,spatial+fuzzy_name
MRTIS_0082,EPA_FRS,110017759317,WESTBANK SAND PIT,15446 RIVER ROAD,HAHNVILLE,ST. CHARLES,29.973915,-90.406255,1435.2,0.235,LOW,spatial+fuzzy_name
