registry_id,fac_name,fac_street,fac_city,fac_state,fac_zip,fac_county,fac_epa_region,latitude,longitude,naics_code,facility_type
110070106689,"INLAND READY MIX, LLC - FORT LUPTON",3112 COUNTY ROAD 27,FORT LUPTON,CO,80621,WELD COUNTY,8.0,40.047,-104.8105,327320,Ready-Mix Concrete
110038625039,SUBURBAN REDDI-MIX - FT. LUPTON PLANT,SW SW SEC 30 T2N R66W,FORT LUPTON,CO,80621,WELD,8.0,,,327320,Ready-Mix Concrete
110070160595,BURNCO COLORADO - FT. LUPTON PLANT,12367 WCR 8,FORT LUPTON AREA,CO,80621,WELD,8.0,40.044444,-104.822222,327320,Ready-Mix Concrete
110070156224,SPN WELL SERVICES - FORT LUPTON FACILITY,13066 COUNTY ROAD 20,FORT LUPTON AREA,CO,80621,WELD,8.0,40.13088,-104.80983,327320,Ready-Mix Concrete
110007092966,DORN READY MIX,E 8TH AVE,FORT MORGAN,CO,80701,MORGAN,8.0,40.257923,-103.792702,327320,Ready-Mix Concrete
110002435204,GREEN BROTHERS INC.,19441 US HIGHWAY 34,FORT MORGAN,CO,80701,MORGAN,8.0,40.25403,-103.78299,327320,Ready-Mix Concrete
110071870310,DORN READY MIX,19671 COUNTY RD R.7,FORT MORGAN AREA,CO,80701,MORGAN,8.0,40.25792,-103.7927,327320,Ready-Mix Concrete
110045946081,PAVESTONE COMPANY,11110 S CHARTER OAK RANCH RD,FOUNTAIN,CO,80817,EL PASO,8.0,38.668095,-104.717201,327320,Ready-Mix Concrete
110071433885,PAVESTONE COMPANY,11110 S CHARTER OAK RANCH RD,FOUNTAIN,CO,80817,EL PASO,8.0,38.669402,-104.712137,327320,Ready-Mix Concrete
110039131953,INTERSTATE HIGHWAY CONST- GEN 72-34,LAT 3840'42 N  LON10446'42 W,FOUNTAIN 3.2 MI. W OF,CO,80913,PORTABLE SOURCE,8.0,,,327320,Ready-Mix Concrete
110002435801,AGGREGATE INDUSTRIES - WCR  INC,11920 EAST COLORADO STATE HIGHWAY 86,FRANKTOWN,CO,80116,DOUGLAS,8.0,39.361862,-104.664864,327320,Ready-Mix Concrete
110021161179,AGGREGATE INDUSTRIES WCR INC FRANKTOWN READY MIX PLANT,2571 N HIGHWAY 83,FRANKTOWN,CO,80116,DOUGLAS,8.0,39.39962,-104.75635,327320,Ready-Mix Concrete
110071723419,HOLCIM-WCR INC - FRANKTOWN,2571 N HIGHWAY 83,FRANKTOWN,CO,80116,,,39.39962,-104.75635,327320,Ready-Mix Concrete
110007240510,70 W TRUCKING - FRASER READY MIX PLANT,2270 COUNTY ROAD 5,FRASER,CO,80442,GRAND,8.0,39.966937,-105.85318,327320,Ready-Mix Concrete
110007549787,MOUNTAIN PARK CONCRETE INC,2254 CR 5,FRASER AREA,CO,80446,GRAND,8.0,,,327320,Ready-Mix Concrete
110043176390,KILGORE DBA PEAK MAT - FRASER PLANTS,2254 COUNTY ROAD 5,FRASER AREA,CO,80478,GRAND,8.0,39.967409,-105.844541,327320,Ready-Mix Concrete
110038632263,FLATIRON PREMIX CO,4750 COUNTY ROAD 11,"FREDERICK, 0.4 MI S OF",CO,80516,WELD,8.0,,,327320,Ready-Mix Concrete
110067565780,MAGNA ENERGY SERVICES-LOT A RECX-12-0056,W NW SEC 23 T4N R66W,GILCREST AREA,CO,80645,WELD,8.0,40.300936,-104.750551,327320,Ready-Mix Concrete
110020515986,MARTIN MARIETTA MTRLS - PLANT 41-246098,18401 W COLFAX,GOLDEN,CO,80401,JEFFERSON,8.0,39.70778,-105.20438,327320,Ready-Mix Concrete
110064235073,MARTIN MARIETTA - SPEC AGG,19301 W COLFAX,GOLDEN,CO,80401,JEFFERSON COUNTY,8.0,39.708889,-105.21,327320,Ready-Mix Concrete
110064296970,WESTERN MOBILE DENVER INC,19301 W. COLFAX AVE,GOLDEN,CO,00000,PORTABLE SOURCE,8.0,,,327320,Ready-Mix Concrete
110071434442,"SMYRNA READY MIX CONCRETE, LLC - SPEC AGG READY MIX",18401 W COLFAX AVE,GOLDEN,CO,80401,JEFFERSON COUNTY,8.0,39.705069,-105.207753,327320,Ready-Mix Concrete
110060260569,BESTWAY CONCRETE CO - JEFFCO,10888 HWY 93,GOLDEN,CO,80403,JEFFERSON,8.0,39.888319,-105.24111,327320,Ready-Mix Concrete
110014399427,"AGGREGATE INDUSTRIES, GOLDEN READY MIX PLANT",20011 GOLDEN GATE CANYON RD,GOLDEN,CO,80403,JEFFERSON,8.0,39.773926,-105.236975,327320,Ready-Mix Concrete
110071719005,"LAFARGE WEST, INC.",30575 BRYANT DR,GOLDEN 7.1 MI. SW OF,CO,80439,JEFFERSON,8.0,39.65064,-105.34647,327320,Ready-Mix Concrete
110071499091,MOUNTAIN PARK CONCRETE INC,804 GRANBY WEST CIRCLE,GRANBY,CO,80446,,,40.091263,-105.954004,327320,Ready-Mix Concrete
110007245631,MOUNTAIN PARK CONCRETE INC,SEC 31 T2N R76W,GRANBY,CO,80446,GRAND,8.0,40.094707,-105.943626,327320,Ready-Mix Concrete
110038648229,MIDDLE PARK CONCRETE,BOX 605,GRANBY,CO,80446,GRAND,8.0,,,327320,Ready-Mix Concrete
110017687617,MOUNTAIN PARK CONCRETE INC,804 GRANBY WEST CIRCLE,GRANBY,CO,80446,GRAND,8.0,40.091263,-105.954004,327320,Ready-Mix Concrete
110017685968,SCHLUMBERGER TECHNOLOGY CORPORATION,783 22 RD,GRAND JUNCTION,CO,81505,MESA,8.0,39.11623,-108.64525,327320,Ready-Mix Concrete
110007237980,ELAM CONSTRUCTION INC - X-630,556 STRUTHERS AVE,GRAND JUNCTION,CO,81501,PORTABLE SOURCE,8.0,39.05579,-108.56284,327320,Ready-Mix Concrete
110001427527,WHITEWATER BUILDING MATERIALS - 940 S 10,940 S 10TH ST,GRAND JUNCTION,CO,81501,MESA,8.0,39.05888,-108.55597,327320,Ready-Mix Concrete
110054915400,FORTERRA PIPE/PRECAST - GRAND JUNCTION,2311 RIVER RD,GRAND JUNCTION,CO,81505,MESA,8.0,39.09898,-108.62481,327320,Ready-Mix Concrete
110063922448,UNITED COMPANIES OF MESA COUNTY (PORT CO,HB: 2273 RIVER RD,GRAND JUNCTION,CO,81505,PORTABLE SOURCE,8.0,39.103313,-108.63325,327320,Ready-Mix Concrete
110064340404,OLDCASTLE DBA UNITED COS - PORTABLE HMAP,2273 RIVER RD,GRAND JUNCTION,CO,81505,MESA,8.0,39.100912,-108.633307,327320,Ready-Mix Concrete
110070247453,ELAM GRAND JUNCTION BATCH PLANT,2868 I-70 BUSINESS LOOP,GRAND JUNCTION,CO,81501,MESA COUNTY,8.0,39.07192,-108.5197,327320,Ready-Mix Concrete
110038630005,GRAMD JUNCTION PEAK READY MIX,2868 FREEWAY,GRAND JUNCTION,CO,81502,MESA,8.0,39.072786,-108.523011,327320,Ready-Mix Concrete
110002077671,QUIKRETE GRAND JUNCTION,2462 1/2 HIGHWAY 6 AND 50,GRAND JUNCTION,CO,81505,MESA,8.0,39.118055,-108.605555,327320,Ready-Mix Concrete
110001723724,OLDCASTLE SW GROUP DBA UNITED CO OF MESA,2273 RIVER ROAD,GRAND JUNCTION,CO,81505,MESA,8.0,39.103056,-108.632778,327320,Ready-Mix Concrete
110001427457,UNITED COMPANIES - UNITED COMPANIES -,618 DIKE ROAD,GRAND JUNCTION,CO,81507,MESA,8.0,39.077375,-108.602902,327320,Ready-Mix Concrete
110027219310,FORTERRA PIPE/PRECAST - GRAND JUNCTION,2311 RIVER RD,GRAND JUNCTION,CO,81505,MESA,8.0,39.09898,-108.62481,327320,Ready-Mix Concrete
110001393288,RW BUSSE EXCAVATING,1421 RD 49,GRAND LAKE,CO,80447,GRAND,8.0,40.293594,-105.853622,327320,Ready-Mix Concrete
110002461318,AGGREGATE INDUSTRIES-WCR INC -WW FARMS P,COUNTY ROAD 27,GREELEY,CO,80631,WELD,8.0,40.45179,-104.8115,327320,Ready-Mix Concrete
110001722645,LAFARGE GREELEY READY MIX & ASPHALT PLANT,925 NORTH 35TH AVENUE,GREELEY,CO,80631,WELD,8.0,40.44849,-104.7348,327320,Ready-Mix Concrete
110010056982,VARRA - DURHAM 117 & GREAT WESTERN 120,1431 EAST 16TH STREET,GREELEY,CO,80631,WELD,8.0,40.413775,-104.656525,327320,Ready-Mix Concrete
110071722515,VARRA COMPANIES INC. - BATCH PLT #5,1220 ASH AVE,GREELEY,CO,80632,,,40.417973,-104.673224,327320,Ready-Mix Concrete
110041165048,"RAPTOR MATERIALS - DURHAM, GREAT WESTERN",1431 E 16TH ST,GREELEY,CO,80631,WELD,8.0,40.413775,-104.656525,327320,Ready-Mix Concrete
110001401126,BESTWAY CONCRETE - FIRESTEIN PIT,30274 COUNTY ROAD 27,GREELEY,CO,80631,WELD,8.0,40.449291,-104.811534,327320,Ready-Mix Concrete
110001428704,COWAN CONCRETE PRODUCTS INC BATCH  PLT,625 3RD ST,GREELEY,CO,80631,WELD,8.0,40.43132,-104.68825,327320,Ready-Mix Concrete
110001434234,CAMAS COLORADO INCORPORATED BESTWAY PAVING DIVISION,131 N 35TH AVE,GREELEY,CO,80634,WELD,8.0,40.436057,-104.734969,327320,Ready-Mix Concrete
110038625887,WESTERN MOBILE INC,1013 25TH AVE,GREELEY,CO,80631,PORTABLE SOURCE,8.0,40.422737,-104.720741,327320,Ready-Mix Concrete
110017782498,GREELEY ASPHALT PLANT,4509 F STREET,GREELEY,CO,80631,WELD,8.0,40.443333,-104.746944,327320,Ready-Mix Concrete
110020515995,"AGGREGATE INDUSTRIES - WCR, INC.",30716 83RD AVE,GREELEY,CO,80631,WELD,8.0,40.449438,-104.810091,327320,Ready-Mix Concrete
110060261728,BESTWAY CONCRETE CO-GREELEY,30279 WCR 27,GREELEY,CO,80634,WELD COUNTY,8.0,40.447667,-104.811952,327320,Ready-Mix Concrete
110058899303,AGGREGATE INDUSTRIES - GREELEY READY MIX,30716 WELD COUNTY ROAD 27,GREELEY AREA,CO,80631,WELD,8.0,40.450913,-104.811563,327320,Ready-Mix Concrete
110007350366,OLDCASTLE SW GRP - GUNNISON REDI-MIX PIT,1681 GOLD BASIN ROAD (COUNTY ROAD 38),GUNNISON,CO,81230,GUNNISON,8.0,38.5199,-106.944775,327320,Ready-Mix Concrete
110040872838,OLDCASTLE SW GRP - GUNNISON REDI-MIX PIT,1681 CNTY RD 38,GUNNISON AREA,CO,81230,GUNNISON,8.0,38.525086,-106.942696,327320,Ready-Mix Concrete
110038628223,VALCO INC,1 MI SW GUNNISON CNTY RD 38,GUNNISON COUNTY,CO,00000,PORTABLE SOURCE,8.0,,,327320,Ready-Mix Concrete
110013286363,GYPSUM RANCH PIT,11589 HWY. 6,GYPSUM,CO,81637,EAGLE,8.0,39.647493,-106.922999,327320,Ready-Mix Concrete
110038647578,L & L READY MIX CONCRETE - HAXTUN,810 S. COLORADO AVENUE,HAXTUN,CO,80731,PHILLIPS,8.0,40.63538,-102.62865,327320,Ready-Mix Concrete
110038630407,PRECISION PRE-MIX,12795 W US HWY 40,HAYDEN,CO,81626,PORTABLE SOURCE,8.0,,,327320,Ready-Mix Concrete
110038638329,TRI RIVER INC,N SEC 23 & 24 T5N R87W,"HAYDEN, 8.0 MI SE OF",CO,80487,ROUTT,8.0,,,327320,Ready-Mix Concrete
110038612711,TRANSIT MIX CONCRETE & MATERIALS CO,8851 YOSEMITE ST,HENDERSON,CO,80640,ADAMS,8.0,39.857219,-104.884344,327320,Ready-Mix Concrete
110002376250,DENVER WATER DEPARTMENT,11755 BRIGHTON ROAD,HENDERSON,CO,80640,ADAMS,8.0,39.909745,-104.874301,327320,Ready-Mix Concrete
110023155994,ANDESITE ROCK COMPANY,HB: 7321 E 88TH AVE,HENDERSON,CO,80640,PORTABLE SOURCE,8.0,39.85624,-104.90266,327320,Ready-Mix Concrete
110030747896,"PRECAST CONCEPTS, LLC",9455 BOSTON CT,HENDERSON,CO,80640,ADAMS,8.0,39.86854,-104.87924,327320,Ready-Mix Concrete
110038627634,"AGGREGATE INDUSTRIES - WCR, INC.",9065 QUINCE ST,HENDERSON,CO,80022,PORTABLE SOURCE,8.0,39.858333,-104.902145,327320,Ready-Mix Concrete
110069246863,BURNCO COLORADO - HENDERSON PLANT,10040 DALLAS ST,HENDERSON,CO,80640,ADAMS,8.0,39.87863,-104.87614,327320,Ready-Mix Concrete
110038615031,MOBILE PREMIX CONCRETE,10901 BRIGHTON RD,HENDERSON,CO,80640,ADAMS,8.0,39.894899,-104.883881,327320,Ready-Mix Concrete
110038647587,L & L READY MIX CONCRETE - HOLYOKE,900 E DENVER ST,HOLYOKE,CO,80734,PHILLIPS,8.0,40.585675,-102.290817,327320,Ready-Mix Concrete
110038653203,HOLYOKE READY MIX,NO STREET ADDRESS,HOLYOKE,CO,80734,PHILLIPS,8.0,,,327320,Ready-Mix Concrete
110028005290,OLDCASTLE SW GROUP DBA UNITED COMPANIES,35669 BACK RIVER RD,HOTCHKISS AREA,CO,81419,DELTA,8.0,,,327320,Ready-Mix Concrete
110070049991,LOTTMAN READY MIX - PORT CONCRETE BP,1 1/2 S OF CR 2W OF CR 45,HUGO,CO,80821,JEFFERSON COUNTY,8.0,,,327320,Ready-Mix Concrete
110038624557,CAMAS COLORADO INC READY MIX DIVISION.CN,1039 IDAHO SPRINGS EAST ROAD,IDAHO SPRINGS,CO,00000,PORTABLE SOURCE,8.0,39.74285,-105.49113,327320,Ready-Mix Concrete
110070247452,ELAM CLEAR CREEK BATCH PLANT,142 FREI WAY,IDAHO SPRINGS,CO,80452,CLEAR CREEK COUNTY,8.0,39.741304,-105.429367,327320,Ready-Mix Concrete
110067570480,GRANITE CONSTRUCTION-FT. CARSON AIRFIELD,HB: 38000 MONROE STREET,INDIO,CO,92203,RIVERSIDE COUNTY,8.0,33.76473,-116.23811,327320,Ready-Mix Concrete
110030491616,LOVELAND READY MIX - GREEN/CROISSANT PIT,25950 COUNTY ROAD 13,JOHNSTOWN,CO,80534,WELD,8.0,40.377315,-104.945104,327320,Ready-Mix Concrete
110002355415,FRONTIER READY-MIX - JOHNSTOWN,205 S PARISH AVE,JOHNSTOWN,CO,80534,WELD,8.0,40.33321,-104.90614,327320,Ready-Mix Concrete
110000512669,AMERICAN PRIDE COOP,205 NORTH PARISH AVENUE,JOHNSTOWN,CO,80534,WELD,8.0,40.333417,-104.900083,327320,Ready-Mix Concrete
110071719574,"AGGREGATE INDUSTRIES-WCR, INC.-JOHNSTOWN",205 N. PARRISH ROAD,JOHNSTOWN,CO,80534,WELD,8.0,40.3382,-104.9066,327320,Ready-Mix Concrete
110017650479,LOVELAND READY MIX CONCRETE INC,25930 COUNTY ROAD 13,JOHNSTOWN AREA,CO,80534,PORTABLE SOURCE,8.0,40.3765,-104.943337,327320,Ready-Mix Concrete
110069992990,EAGLE PRECAST - KEENSBURG CONCRETE BATCH,29378 HIGHWAY 52,KEENESBURG,CO,80643,WELD COUNTY,8.0,40.073138,-104.50309,327320,Ready-Mix Concrete
110028005557,SIMON CONTRACTORS-PORTABLE BATCH PLANT,SEC W 1/2 T14N R55W,KIMBALL COUNTY,CO,00000,PORTABLE SOURCE,8.0,,,327320,Ready-Mix Concrete
110071310374,BURNCO,8750 ALAN RIDGE DR,KIOWA,CO,80543,ELBERT,8.0,39.351876,-104.500144,327320,Ready-Mix Concrete
110007238569,STERLING READY MIX CONCRETE CO.CN,SEC 13 T9S R50W,KIT CARSON,CO,80825,CHEYENNE,8.0,,,327320,Ready-Mix Concrete
110007077091,LAWSON CONSTRUCTION CO,LEASED 5 ACRES CHEYENNE COUNTY,KIT CARSON AREA,CO,80825,PORTABLE SOURCE,8.0,,,327320,Ready-Mix Concrete
110043428555,EVERIST MATERIALS - CONCRETE BATC H PLNT,37757 US 40,KREMMLING,CO,80459,GRAND,8.0,40.05795,-106.308915,327320,Ready-Mix Concrete
110037590489,KILGORE DBA PEAK MAT - HAGENATOR BATCH,SEC 11 T1N R80W,KREMMLING 2.1 MI. E OF,CO,80459,PORTABLE SOURCE,8.0,,,327320,Ready-Mix Concrete
110007548608,ALL RITE PAVING & REDI MIX INC,30783 US HIGHWAY 50,LA JUNTA,CO,81050,OTERO,8.0,37.98679,-103.5116,327320,Ready-Mix Concrete
110038630416,FLANAGAN READY MIX DIVISION,2323 W. OXFORD AVE,LAFAYETTE,CO,80110,PORTABLE SOURCE,8.0,39.64229,-105.01752,327320,Ready-Mix Concrete
110012702664,LAFARGE ROCK CREEK READY MIX,1160 ROCK CREEK CT.,LAFAYETTE,CO,80026,BOULDER,8.0,39.9787,-105.07378,327320,Ready-Mix Concrete
110040366797,READY MIXED CONCRETE CO PLANT 14,1195 ROCK CREEK RD,LAFAYETTE,CO,80026,BOULDER,8.0,39.97869,-105.07209,327320,Ready-Mix Concrete
110001431692,LAKE COUNTY CONCRETE,NE 1/4 SEC 27 T9S R80W,LAKE COUNTY,CO,00000,LAKE,8.0,39.321667,-106.325833,327320,Ready-Mix Concrete
110038616067,JOHN TODD,2055 BELL CT,LAKEWOOD,CO,80215,ARAPAHOE,8.0,39.748139,-105.094897,327320,Ready-Mix Concrete
110002461336,"CENTRAL READY MIX, LLC",1300 HARLAN ST,LAKEWOOD,CO,80214,PORTABLE SOURCE,8.0,39.73727,-105.06263,327320,Ready-Mix Concrete
110038653935,ROARING FORK REDI MIX INC,2775 S ESTES ST,LAKEWOOD,CO,80227,JEFFERSON,8.0,39.666301,-105.095277,327320,Ready-Mix Concrete
110007238836,HOG SLAT INC. - LAMAR PLANT,CRYSTAL STREET AT AUWAERTER DRIVE,LAMAR,CO,81052,PROWERS,8.0,38.0964,-102.611,327320,Ready-Mix Concrete
110001433388,"ALL-RITE PAVING & REDI-MIX, INC",1 VALCO RD,LAMAR,CO,81052,PROWERS,8.0,38.10127,-102.61616,327320,Ready-Mix Concrete
110064587200,VALCO INC-PORTABLE BATCHPLANT,1 VALCO RD,LAMAR,CO,81052,PROWERS,8.0,38.10127,-102.61616,327320,Ready-Mix Concrete
110062733911,VALCO DIV-3,20 E WASHINGTON,LAMAR,CO,81052,PROWERS COUNTY,8.0,38.09515,-102.61841,327320,Ready-Mix Concrete
110038629302,STERLING READY MIX CONCRETE CO,NW OF LAMAR,LAMAR,CO,80751,PORTABLE SOURCE,8.0,,,327320,Ready-Mix Concrete
110054299200,R&T REDI MIX - 7355 COLORADO 196,7355 STATE HIGHWAY 196,LAMAR 3.3 MI. N OF,CO,81052,PROWERS,8.0,38.15132,-102.61389,327320,Ready-Mix Concrete
110038619590,VALCO INC LAMAR DIVISION,HWY 101,LAS ANIMAS,CO,81054,BENT,8.0,,,327320,Ready-Mix Concrete
110070616647,SOUTHWEST READY MIX - PORTABLE CONCRETE,800 SE 1ST ST,LAWTON,CO,73501,COMANCHE COUNTY,8.0,34.59948,-98.38513,327320,Ready-Mix Concrete
110009562516,AGGREGATE INDUSTRIES WCR INC RIVERVIEW READY MIX PLANT,8420 WEST RIVERVIEW PARKWAY,LITTLETON,CO,80125,DOUGLAS,8.0,39.56077,-105.04582,327320,Ready-Mix Concrete
110007352943,GOLDEN CONCRETE LLLP (VINCE HAGAN CBP),4975 W. HWY C470,LITTLETON,CO,80123,PORTABLE SOURCE,8.0,39.628082,-105.089216,327320,Ready-Mix Concrete
110010384850,IRVING F JENSEN DBA CASTLEROCK CONST.,SW CORNER HOLLY & COUNTYLINE,LITTLETON,CO,80104,PORTABLE SOURCE,8.0,,,327320,Ready-Mix Concrete
110012702441,MARTIN MARIETTA MTRLS - BATCH PLANT,11255 DUMONT WAY,LITTLETON,CO,80122,ARAPAHOE,8.0,39.53821,-105.03697,327320,Ready-Mix Concrete
110038651633,MORRISON KNUDSEN (MK FERGUSON),12500 S PLATTE RIVER RD,LITTLETON,CO,80127,JEFFERSON,8.0,39.480582,-105.118484,327320,Ready-Mix Concrete
110060257902,MARTIN MARIETTA TITAN READY MIX,9511 TITAN PARK CIR,LITTLETON,CO,80125,DOUGLAS,8.0,39.50107,-105.01785,327320,Ready-Mix Concrete
110060261032,BESTWAY CONCRETE CO TITAN PLANT,9681 TITAN PARK CIR,LITTLETON,CO,80125,DOUGLAS,8.0,39.5026,-105.02043,327320,Ready-Mix Concrete
110007078081,KIEWIT WESTERN,4975 WEST HIGHWAY 470,LITTLETON,CO,80128,JEFFERSON,8.0,39.570423,-105.04998,327320,Ready-Mix Concrete
110001971509,CARDER CONCRETE PRODUCTS CO,8316 BLAKELAND DRIVE,LITTLETON,CO,80125,DOUGLAS,8.0,39.558753,-105.042466,327320,Ready-Mix Concrete
110037575335,RINKER MATERIALS,8311 W CARDER CT,LITTLETON,CO,80125,DOUGLAS,8.0,39.55079,-105.04215,327320,Ready-Mix Concrete
110071718470,"LAFARGE WEST, INC.",12255 N DUMONT WAY,LITTLETON AREA,CO,80125,DOUGLAS,8.0,39.54094,-105.03952,327320,Ready-Mix Concrete
110038651697,MOBILE PREMIX CONC.CN,MERIDIAN OFFICE PARK,LONE TREE,CO,80112,ARAPAHOE,8.0,,,327320,Ready-Mix Concrete
110022411004,MARTIN MARIETTA - DEL CAMINO READY MIX,2702 STATE HWY 119,LONGMONT,CO,80501,WELD COUNTY,8.0,40.16062,-104.9994,327320,Ready-Mix Concrete
110001429311,"AGGREGATE INDUSTRIES - WCR, INC.",1587 WELD COUNTY ROAD,LONGMONT,CO,80504,WELD,8.0,40.15117,-105.018,327320,Ready-Mix Concrete
110039495454,AGGREGATE INDUSTRIES WCR INC. DEL CAMINO READY MIX PLANT,10200 WELD COUNTY RD 7,LONGMONT,CO,80504,WELD,8.0,40.148908,-104.998672,327320,Ready-Mix Concrete
110063903352,ALPINE ROCK CO,4444 RITCHIE DRIVE,LONGMONT,CO,80504,PORTABLE SOURCE,8.0,40.193556,-104.973174,327320,Ready-Mix Concrete
110001428740,SIEGRIST CONSTRUCTION CO -DEL CAMINO PIT,12058 E I25 FRONTAGE RD,LONGMONT,CO,80504,WELD,8.0,40.170818,-104.979308,327320,Ready-Mix Concrete
110002434857,ANDESITE ROCK CO,3457 HWY 119,LONGMONT,CO,80504,BOULDER,8.0,40.160461,-104.990005,327320,Ready-Mix Concrete
110007353666,ADEMAR READY MIX,12632 E FRONTAGE RD,LONGMONT,CO,00000,PORTABLE SOURCE,8.0,40.14987,-105.12144,327320,Ready-Mix Concrete
110060259679,BESTWAY CONCRETE CO-LONGMONT,11401 WCR 9 3/4,LONGMONT,CO,80501,WELD COUNTY,8.0,40.16581,-104.963736,327320,Ready-Mix Concrete
110001431479,"LAFARGE WEST, INC.",9756 NELSON ROAD,LONGMONT,CO,80501,BOULDER,8.0,40.15238,-105.12463,327320,Ready-Mix Concrete
110070790658,AGGREGATE INDUSTRIES WCR INC FIRESTONE READY MIX PLANT,12248 COUNTY ROAD 15,LONGMONT,CO,80504,WELD COUNTY,8.0,40.18251,-104.92334,327320,Ready-Mix Concrete
110025331558,AGGREGATE INDUSTRIES WCR INC FRANCIS ST READY MIX PLANT,15 S FRANCIS ST,LONGMONT,CO,80501,BOULDER,8.0,40.158061,-105.1166,327320,Ready-Mix Concrete
110007353443,GOLDEN CONCRETE LLLP (SEC SCREEN),21 S SUNSET ST,LONGMONT AREA,CO,80501,PORTABLE SOURCE,8.0,40.159392,-105.121206,327320,Ready-Mix Concrete
110010304982,AGGREGATE INDUSTRIES - SUNSET ST. PLANT,21 S SUNSET ST,LONGMONT AREA,CO,80501,PORTABLE SOURCE,8.0,40.16029,-105.12132,327320,Ready-Mix Concrete
110071722469,HOLCIM-WCR INC - FRANCIS,15 S FRANCIS ST,LONGMONT AREA,CO,80501,,,40.158061,-105.1166,327320,Ready-Mix Concrete
110001973213,AGGREGATE INDUSTRIES - WCR INC,1125 SHORT ST,LOUISVILLE,CO,80027,BOULDER,8.0,39.98074,-105.12966,327320,Ready-Mix Concrete
110054115701,READY MIXED CONCRETE CO - PLANT 13,5775 AIRPORT RD,LOUVIERS,CO,80135,DOUGLAS,8.0,39.471944,-104.995277,327320,Ready-Mix Concrete
110071498896,READY MIXED CONCRETE CO - SOUTH PLANT,5775 AIRPORT RD,LOUVIERS,CO,80135,DOUGLAS,8.0,39.47098,-104.99251,327320,Ready-Mix Concrete
110017651824,LOVELAND READY MIX CONCRETE,HOME BASE:1811 W 12TH STREET,LOVELAND,CO,80537,PORTABLE SOURCE,8.0,40.405412,-105.101807,327320,Ready-Mix Concrete
110071723199,METRO PAVERS INC PORTABLE,7500 E CROSSROADS BLVD,LOVELAND,CO,80538,LARIMER COUNTY,8.0,40.43605,-104.96772,327320,Ready-Mix Concrete
110043429359,LAWSON CONSTRUCTION - 22-906,7500 E CROSSROADS BLVD,LOVELAND,CO,80538,PORTABLE SOURCE,8.0,40.43606,-104.96302,327320,Ready-Mix Concrete
110010132873,MARTIN MARIETTA,1209 S. COUNTY ROAD 13C,LOVELAND,CO,80537,LARIMER,8.0,40.380278,-105.066389,327320,Ready-Mix Concrete
110038650420,FLATIRON CONCRETE LL,RT2 BOX 44A,LOVELAND,CO,80537,LARIMER,8.0,,,327320,Ready-Mix Concrete
110071871420,LOVELAND READY MIX CONCRETE INC,644 N.NAMAQUA AVE.,LOVELAND,CO,80537,LARIMER,8.0,40.397662,-105.121089,327320,Ready-Mix Concrete
110060258411,LOVELAND READY MIX,644 N COUNTY ROAD 19 E,LOVELAND,CO,80537,LARIMER,8.0,40.39799,-105.12484,327320,Ready-Mix Concrete
110038651223,KIEWIT WESTERN CO,HWY 34 & 0.25 MI E OF I-25,LOVELAND AREA,CO,80537,LARIMER,8.0,,,327320,Ready-Mix Concrete
110064305773,MARTIN MARIETTA MTRLS - BATCH PLANT,1209 S SAINT LOUIS AVE,LOVELAND AREA,CO,80537,LARIMER,8.0,40.380156,-105.063733,327320,Ready-Mix Concrete
110056294781,P.W. FEENSTRA - PORT. CONC. BATCH PLANT,"OUT OF STATE: MARICOPA, AZ",MARICOPA,CO,00000,PORTABLE SOURCE,8.0,,,327320,Ready-Mix Concrete
110038637678,FRONTIER READY MIX,4401 STATE HIGHWAY 66,"MEAD, 0.2 MI NE OF",CO,80504,WELD,8.0,,,327320,Ready-Mix Concrete
110007238612,WHITE RIVER SAND & GRAVEL-MEEKER PIT,40 COUNTY RAOD 8,MEEKER,CO,81641,RIO BLANCO,8.0,40.038806,-107.881858,327320,Ready-Mix Concrete
110038632931,WESTERN MOBILE NORTHERN (MTN MOBILE MIX),PORTABLE,MEEKER,CO,81641,RIO BLANCO,8.0,,,327320,Ready-Mix Concrete
110037591004,PORT-A-POUR,3251 COUNTY ROAD 4,MEEKER AREA,CO,81641,PORTABLE SOURCE,8.0,40.010291,-107.88699,327320,Ready-Mix Concrete
110064536319,BURNCO COLORADO - BERNHARDT BATCH PLANT,315 FRONTIER CT,MILLIKEN,CO,80543,WELD,8.0,40.33269,-104.83722,327320,Ready-Mix Concrete
110023149564,BURNCO COLORADO - BERNHARDT BATCH PLANT,315 FRONTIER CT,MILLIKEN,CO,80543,WELD,8.0,40.33269,-104.83722,327320,Ready-Mix Concrete
110071872338,OLDCASTLE SW GROUP - MINTURN CONCRETE,820 CEMETARY ROAD,MINTURN,CO,81645,EAGLE,8.0,39.58036,-106.417298,327320,Ready-Mix Concrete
110024518896,"LAFARGE WEST, INC.- MINTURN CONCRETE PLT",1120 BALL PARK ROAD,MINTURN,CO,81645,EAGLE,8.0,39.579884,-106.41743,327320,Ready-Mix Concrete
110037148155,MINTURN READY MIX,1120 BALL PARK RD,MINTURN,CO,81645,EAGLE,8.0,39.561085,-106.403104,327320,Ready-Mix Concrete
110002004081,"LAFARGE WEST, INC.",1120 BALLPARK RD _CONCR.PLNT#9,MINTURN,CO,81645,PORTABLE SOURCE,8.0,,,327320,Ready-Mix Concrete
