registry_id,fac_name,fac_street,fac_city,fac_state,fac_zip,fac_county,fac_epa_region,latitude,longitude,naics_code
110039598753,"CEMEX CONSTRUCTION MATERIALS FLA, LLC",550 DOLPHIN ROAD,CAPE CANAVERAL,FL,32930,BREVARD,4.0,28.41137,-80.61569,327310
110039602301,CONTINENTAL FLORIDA MATERIALS INC,9012 MARLIN ST,CAPE CANAVERAL,FL,32920,BREVARD,4.0,28.407007,-80.60887,327310
110040492295,"SUMTER CEMENT COMPANY, LLC",COUNTY ROAD 469,CENTER HILL,FL,33514,SUMTER,4.0,28.630556,-81.980278,327310
110062686213,STANDARD SAND & SILICA COMPANY,HWY 50 EAST,CLERMONT,FL,32771,LAKE,4.0,,,327310
110039601188,"CONRAD YELVINGTON DISTRIBUTORS, INC.",5816 SW 177 AVE,FLORIDA,FL,33193,DADE,4.0,25.708731,-80.479376,327310
110039632225,HM SOUTHEAST CEMENT LLC,2041 E ADAMS ST,JACKSONVILLE,FL,32202,DUVAL,4.0,30.32146,-81.62792,327310
110002009521,TITAN FLORIDA LLC,11000 NW 121 WAY,MEDLEY,FL,33178,MIAMI-DADE,4.0,25.8739,-80.3756,327310
110007417205,CEMEX MIAMI,1200 NW 137TH AVE,MIAMI,FL,33182,MIAMI-DADE,4.0,25.786463,-80.421113,327310
110008056370,"ARGOS USA,  LLC",4000 NW COUNTY ROAD 235,NEWBERRY,FL,32669,ALACHUA,4.0,29.690671,-82.582134,327310
110038033446,CONRAD YELVINGTON DISTRIBUTORS INC,300 W KALEY AVE,ORLANDO,FL,32806,ORANGE,4.0,28.52017,-81.382247,327310
110002533349,ARGOS USA,5109 CARDER ROAD,ORLANDO,FL,32810,ORANGE,4.0,28.60464,-81.41834,327310
110001410722,CL INDUSTRIES INC,8188 S ORANGE AVE,ORLANDO,FL,32809,ORANGE,4.0,28.44894,-81.364,327310
110071718984,CONRAD YELVINGTON DISTRIBUTORS INC,300 W KALEY ST,ORLANDO,FL,32806,ORANGE,4.0,28.52033,-81.38217,327310
110071846467,"NOVADA CEMENT FL, LLC",304 NATIONAL ST,PALMETTO,FL,34221,MANATEE COUNTY,4.0,27.63627,-82.55972,327310
110001410642,"FLORIDA CEMENT, INC.",304 NATIONAL STREET PORT MANATEE,PALMETTO,FL,34221,MANATEE,4.0,27.63627,-82.55972,327310
110067434734,PORT MANATEE GRINDING PLANT,304 NATIONAL ST,PALMETTO,FL,34221,MANATEE COUNTY,4.0,27.63627,-82.55972,327310
110037970498,"SUWANNEE AMERICAN CEMENT COMPANY, LLC.",13250 EASTERN AVE,PALMETTO,FL,34221,MANATEE,4.0,27.63363,-82.55712,327310
110000518002,WESTROCK PANAMA CITY MILL,ONE EVERITT AVENUE,PANAMA CITY,FL,32402,BAY,4.0,30.1424,-85.6205,327310
110040492302,"SUWANNEE AMERICAN CEMENT COMPANY, LLC.",4750 E COUNTY ROAD 470,SUMTERVILLE,FL,33585,SUMTER,4.0,28.760864,-82.025353,327310
110020175031,FLORIDA CEMENT INC TAMPA,2001 MARITIME BLVD,TAMPA,FL,33605,HILLS,4.0,27.93354,-82.43998,327310
110001737256,"ARGOS USA, LLC",2001 MARITIME BLVD.,TAMPA,FL,33605,HILLSBOROUGH,4.0,27.93354,-82.43998,327310
110015681136,BASF CONSTRUCTION CHEMICALS LLC,1103 NORTHPOINT PKWY,ACWORTH,GA,30102,CHEROKEE,4.0,34.08551,-84.66659,327310
110000357569,"ARGOS CEMENT, LLC",2520 PAUL AVENUE NW,ATLANTA,GA,30318,FULTON,4.0,33.82181,-84.47239,327310
110056967000,CEMEX SOUTHEAST LLC-2720 HWY 341-BK OF MAIN OFFICE  PLANT #1,"2720 US HIGHWAY 341 SOUTH,",CLINCHFIELD,GA,31013,HOUSTON,4.0,32.4152,-83.6333,327310
110006834603,BUZZI UNICEM USA,2214 WEST POINT AVE,COLLEGE PARK,GA,30337,FULTON,4.0,33.63668,-84.46121,327310
110071374659,CTS CEMENT MANUFACTURING CORPORATION CORDELE PLANT,3102 PATEVILLE ROAD,CORDELE,GA,31015,CRISP COUNTY,,31.925816,-83.803725,327310
110002316716,LEHIGH CEMENT DORAVILLE TERMINAL,6555 BUTTON GWINNETT DR,DORAVILLE,GA,30340,DEKALB,4.0,33.92196,-84.24331,327310
110070666975,"US CEMENT, LLC",329 AE HARRIS RD,PERRY,GA,31069,COBB COUNTY,4.0,32.43317,-83.60391,327310
110022406332,CEMEX INC - ROCKMART TERMINAL,1801 ROME HWY,ROCKMART,GA,30153,POLK,4.0,34.0291,-85.051386,327310
110012701031,HAWAIIAN ROCK PRODUCTS-GUAM,1402 RT 15,MANGILAO,GU,96913,GUAM,9.0,13.5175,144.8894,327310
110014038433,HAWAIIAN CEMENT CEMENT DIV.,91-055 KAOMI LOOP,KAPOLEI,HI,96707,HONOLULU,9.0,21.301055,-158.107966,327310
110000415989,LAFARGE CORPORATION,301 EAST FRONT STREET,BUFFALO,IA,52728,SCOTT,7.0,41.45906,-90.695252,327310
110067194262,CONTINENTAL CEMENT COMPANY,301 FRONT ST,BUFFALO,IA,52728,SCOTT COUNTY,7.0,41.45906,-90.695252,327310
110010507308,HOLCIM (US) INC - MASON CITY,1840 N FEDERAL AVE,MASON CITY,IA,50401,CERRO GORDO,7.0,43.171721,-93.205876,327310
110000767705,HEIDELBERG MATERIALS US CEMENT LLC,700 25TH ST NW,MASON CITY,IA,50401,CERRO GORDO,7.0,43.1788,-93.2118,327310
110013396841,CONTINENTAL CEMENT,275 S 11TH STREET,WEST DES MOINES,IA,50265,POLK,7.0,41.56669,-93.71789,327310
110071162108,ASH GROVE CEMENT COMPANY,230 CEMENT ROAD,INKOM,ID,83245,BANNOCK,10.0,42.7865,-112.25082,327310
110000468342,ASH GROVE CEMENT,230 CEMENT RD,INKOM,ID,83245,BANNOCK,10.0,42.79139,-112.25383,327310
110063758107,CHICAGO DOT BRG,ASHLAND AVE BRG @ NB CHIC,CHICAGO,IL,60614,COOK,5.0,41.47762,-87.65477,327310
110001291423,HOLCIM (US) INC,2150 E 130TH ST,CHICAGO,IL,60633,COOK,5.0,41.659603,-87.5709,327310
110037522534,UNIVERSAL CEMENT LLC,S TORRENCE AVE & E 117TH ST,CHICAGO,IL,60617,COOK,5.0,41.683004,-87.559285,327310
110070158256,CHICAGO DEPT OF TRANSPORTATION,1200 N LAKE SHORE DR,CHICAGO,IL,60610,COOK,5.0,41.90401,-87.62499,327310
110069406271,ST. MARY'S CEMENT INC,1914 WHITE OAK LN,DIXON,IL,61021,LEE COUNTY,5.0,41.861,-89.4548,327310
110000436476,ST MARYS CEMENT INC-DIXON PLANT,1914 WHITE OAK LN.,DIXON,IL,61021,LEE,5.0,41.861,-89.4548,327310
110000790653,HOLCIM (US) INC,2500 PORTLAND RD,GRAND CHAIN,IL,62941,MASSAC,5.0,37.216805,-88.879849,327310
110001815518,ILLINOIS CEMENT CO,1601 ROCKWELL ROAD,LASALLE,IL,61301,LA SALLE,5.0,41.329483,-89.081612,327310
110071343304,ILLINOIS CEMENT CO,1601 ROCKWELL RD,LASALLE,IL,61301,LA SALLE,5.0,41.329483,-89.081612,327310
110018124876,LONE STAR INDUSTRIES INC,490 PORTLAND AVE,OGLESBY,IL,61348,LASALLE,5.0,41.288495,-89.051682,327310
110007268125,BLACK LAB CORP LLC,3624 EAST 2351ST ROAD,SERENA,IL,60549,LA SALLE,5.0,41.460736,-88.75587,327310
110000402653,"DEGUSSA CONSTRUCTION CHEMICALS OPERATIONS, INC.",519 W WATER ST,CENTERVILLE,IN,47330,WAYNE,5.0,39.81981,-85.00103,327310
110000498783,FORT WAYNE METALS - MCARTHUR BUILDING,3401 MCARTHUR DR,FORT WAYNE,IN,46809,ALLEN,5.0,41.01121,-85.18,327310
110056963451,GREENCASTLE WDF FACILITY - BUZZI UNICEM USA,3301 S CO RD 150 W,GREENCASTLE,IN,46135,PUTNAM,5.0,39.616615,-86.868632,327310
110000401459,HEIDELBERG MATERIALS CEMENT COMPANY LLC,3084 W CR 225 S,LOGANSPORT,IN,46947,CASS,5.0,40.734521,-86.433441,327310
110055571000,MELT SOLUTIONS,201 EAST CHARLES ST,MARION,IN,46952,GRANT,5.0,40.57443,-85.65696,327310
110071149390,LEHIGH CEMENT MITCHELL PLANT K4 CONSTRUCTION PROJECT,BALL RD & MILL CREEK RD,MITCHELL,IN,47446,LAWRENCE,5.0,38.73949,-86.44734,327310
110043798744,LEHIGH CEMENT COMPANY LLC,180 N MERIDIAN RD,MITCHELL,IN,47446,LAWRENCE,5.0,38.739074,-86.45703,327310
110071875802,LEHIGH CEMENT COMPANY LLC,301 US HWY 31,SELLERSBURG,IN,47172,CLARK,5.0,38.413286,-85.751374,327310
110070081836,HEIDELBERG MATERIALS US CEMENT LLC,301 US 31,SPEED,IN,47172,CLARK COUNTY,5.0,38.415722,-85.749361,327310
110000592626,HEIDELBERG- MATERIALS US CEMENT LLC - SPEED,301 US-31 N,SPEED,IN,47172,CLARK,5.0,38.411889,-85.752056,327310
110031468258,PLYCEM USA INCORPORATED,1001 W INDUSTRIAL DR,TERRE HAUTE,IN,47802,VIGO,5.0,39.34039,-87.43621,327310
110000445929,ASH GROVE CEMENT CO-CHANUTE PLANT,1801 N SANTA FE AVE,CHANUTE,KS,66720,NEOSHO,7.0,37.698786,-95.459748,327310
110070893355,MONARCH CEMENT - BARBER RD SANDSTONE QR,UNKNOWN,COYVILLE,KS,66714,WILSON,7.0,37.61615,-95.93085,327310
110001369215,MIDWEST CONCRETE MATERIALS - PLANT #34 (AIR),1001 WEST 4TH STREET,EMPORIA,KS,66801,LYON,7.0,38.40266,-96.19164,327310
110049249097,"LAFARGE MIDWEST, INC.",1400 SOUTH CEMENT ROAD,FREDONIA,KS,66736,WILSON,7.0,37.51586,-95.82438,327310
110043788737,"LAFARGE MIDWEST, INC.",1400 SOUTH CEMENT ROAD,FREDONIA,KS,66736,WILSON,7.0,37.508942,-95.822476,327310
110041228775,SYSTECH ENVIRONMENTAL,1420 S CEMENT RD,FREDONIA,KS,66736,WILSON,7.0,37.507728,-95.824133,327310
110071506602,ASTRA READYMIX LLC (GARDEN CITY PIT),900 S FARMLAND RD,GARDEN CITY,KS,67846,FINNEY,7.0,37.947363,-100.810145,327310
110017408303,MONARCH CEMENT CO,449 1200TH STREET,HUMBOLDT,KS,66748,ALLEN,7.0,37.797162,-95.431386,327310
110017554341,BUZZI UNICEM USA,1765 LIMESTONE LN,INDEPENDENCE,KS,67301,MONTGOMERY,7.0,37.211583,-95.6783,327310
110008343872,MIDWEST CONCRETE MATERIALS - MANHATTAN,701 SOUTH 4TH STREET,MANHATTAN,KS,66502,RILEY,7.0,39.17298,-96.56196,327310
110071045284,KOSMOS CEMENT COMPANY,15301 DIXIE HWY,LOUISVILLE,KY,40272,JEFFERSON,4.0,38.034696,-85.90601,327310
110000450128,EXIDE TECHNOLOGIES INC - BATON ROUGE RECYCLING CENTER,2400 BROOKLAWN DR,BATON ROUGE,LA,70874,EAST BATON ROUGE,6.0,30.586168,-91.245026,327310
110071722359,BAKER HUGHES OILFIELD OPERATIONS INC - DULAC BULK PLANT,9292 GRAND CAILLOU RD,DULAC,LA,70361,TERREBONNE PARISH,6.0,29.35629,-90.72932,327310
110007039588,HALLIBURTON SERVICE,HUDSON ST .25 M W HWY 79,HAYNESVILLE,LA,71038,CLAIBORNE,6.0,32.981838,-93.145525,327310
110007392687,CHENIERE CREEK PIPELINE GAS PROCESSING FACILITY,2.5 MI SW OF,MONROE,LA,71203,OUACHITA,6.0,,,327310
110000449079,LONE STAR INDUSTRIES INC DBA BUZZI UNICEM USA - NEW ORLEANS CEMENT TERMINAL,14900 INTRACOASTAL DRIVE,NEW ORLEANS,LA,70129,ORLEANS,6.0,30.02765,-89.90102,327310
110043302903,ANGELLE CONCRETE PORTABLE PLANT #2 - MODEL HT10400C65  SERIAL # 98031,STATEWIDE,PORTABLE SOURCE,LA,70000,PORTABLE SOURCE,6.0,,,327310
110007295079,KANEB PIPE LINE OPERATING PARTNERSHIP LP - SPEARSVILLE AMMONIA PUMP STATION,HWY 558,SPEARSVILLE,LA,71277,UNION,6.0,,,327310
110037597133,TXI OPERATIONS LP - TXI PORTABLE READY-MIX PLANT #29 (CON-E-CO MODEL #C-4355 SN,PORTABLE,STATEWIDE,LA,70000,PORTABLE SOURCE,6.0,,,327310
110024313250,TORROMEO INDUSTRIES INC,33 OLD FERRY RD,METHUEN,MA,01844,ESSEX,1.0,42.75032,-71.138394,327310
110070550609,LEHIGH HANSON,21 WILBRAHAM ST,PALMER,MA,01069,HAMPDEN,1.0,42.1622,-72.34651,327310
110006554291,INDEPENDENT CEMENT,2815 LIGHT STREET,BALTIMORE,MD,21230,BALTIMORE CITY,3.0,39.255833,-76.609722,327310
110001262400,FREDERICK ASPHALT CO/ESSROC SITE,4120 BUCKEYSTOWN PIKE,FREDERICK,MD,21704,FREDERICK,3.0,39.3458,-77.4365,327310
110046274009,CHANEY ENTERPRISES,2641 BRICKHEAD RD,GAMBRILLS,MD,21054,ANNE ARUNDEL,3.0,39.039589,-76.691261,327310
110000340408,"HOLCIM (US), INC.",1260 SECURITY RD,HAGERSTOWN,MD,21742,WASHINGTON,3.0,39.6524,-77.6805,327310
110001691456,CHARLES COUNTY CONCRETE,301 SKIPJACK ROAD,PRINCE FREDERICK,MD,20678,CALVERT,3.0,38.51337,-76.64079,327310
110002477392,LAFARGE BUILDING MATERIAL INC,2001 WHARF RD,SPARROWS POINT,MD,21219,BALTIMORE,3.0,39.22579,-76.46416,327310
110003507385,HEIDELBERG MATERIALS US CEMENT LLC,675 QUAKER HILL ROAD,UNION BRIDGE,MD,21791,CARROLL,3.0,39.560284,-77.171425,327310
110002057862,PIKE INDUSTRIES,145 RIVER ROAD,LEWISTON,ME,04240,ANDROSCOGGIN,1.0,44.06451,-70.19836,327310
110000581521,DRAGON PRODUCTS CO  - THOMASTON,107 NEW COUNTY ROAD (US RTE 1),THOMASTON,ME,04861,KNOX,1.0,44.08401,-69.157238,327310
110000917303,SYSTECH ENVIRONMENTAL CORP,1480 FORD AVENUE,ALPENA,MI,49707,ALPENA,5.0,45.07387,-83.40272,327310
110015742605,HOLCIM (US) INC. D/B/A LAFARGE ALPENA,1435 FORD AVENUE,ALPENA,MI,49707,ALPENA,5.0,45.0722,-83.4048,327310
110002119396,LAFARGE CORP,M32 PAXTON QUARRY,ALPENA,MI,49707,ALPENA,5.0,45.058355,-83.624966,327310
110042084570,"ST. MARYS CEMENT, INC. (U.S.)",16000  BELLS BAY RD,CHARLEVOIX,MI,49720,CHARLEVOIX,5.0,45.316951,-85.299349,327310
110000614470,ST MARYS CEMENT,9333  DEARBORN ST,DETROIT,MI,48209,WAYNE,5.0,42.293126,-83.129359,327310
110015976167,HOLNAM INCORPORATED DUNDEE PLANT,15215 DAY ROAD,DUNDEE,MI,48131,MONROE,5.0,41.9933,-83.6596,327310
110000407952,ESSROC CEMENT CORP,1505 MAIN ST.,ESSEXVILLE,MI,48732,BAY,5.0,43.61728,-83.84233,327310
110052883894,HOLCIM &#40;US&#41; INC STE GENEVIEVE PLANT,2942 US HWY 61,BLOOMSDALE,MO,63627,STE. GENEVIEVE COUNTY,7.0,38.109942,-90.257947,327310
110017697429,HOLCIM US INC STE. GENEVIEVE PLANT,2942 HWY 61,BLOOMSDALE,MO,63627,STE. GENEVIEVE,7.0,38.109942,-90.257947,327310
110000442423,LONESTAR INDUSTRIES (LONEMO),2524 S SPRIGG ST,CAPE GIRARDEAU,MO,63701,CAPE GIRARDEAU,7.0,37.2676,-89.5385,327310
110016659551,HOLCIM (US) INC - CLARKSVILLE PLANT,14744 HIGHWAY 79,CLARKSVILLE,MO,63336,PIKE,7.0,39.376973,-90.94547,327310
110001465138,HERSCHELLS DISCOUNT TIRE INC,107 SOUTH MILL,FESTUS,MO,63028,JEFFERSON,7.0,38.219863,-90.393149,327310
110000440229,RIVER CEMENT CO. DBA BUZZI UNICEM USA SELMA PLANT,1000 RIVER CEMENT ROAD,FESTUS,MO,63028,JEFFERSON,7.0,38.1804,-90.3366,327310
110017984608,SCHUYLKILL METALS DIVISION OF EXIDE CORPORATION,25102 HOLT 250 RD,FOREST CITY,MO,64451,HOLT,7.0,40.031875,-95.233,327310
110069199959,CONTINENTAL CEMENT COMPANY LLC ILASCO PLANT,10107 HWY 79 SOUTH,HANNIBAL,MO,63401,RALLS,7.0,39.67913,-91.31424,327310
110000595981,"CONTINENTAL CEMENT COMPANY, LLC",10107 HIGHWAY 79,HANNIBAL,MO,63401,RALLS,7.0,39.683477,-91.334683,327310
110000500547,LAFARGE CORP SUGAR CREEK PLANT,4201 NORTH RIVER ROAD,INDEPENDENCE,MO,64050,JACKSON,7.0,39.131972,-94.424433,327310
110001459966,RON SIMPSON,2533 GUINOTTE STREET,KANSAS CITY,MO,64120,JACKSON,7.0,39.11883,-94.551,327310
110071992708,CAPITAL SAND CO,200 CAPITAL SAND ROAD,LIBERTY,MO,64068,,7.0,,,327310
110037505438,CTS CEMENT MANUFACTURING CORPORATION,23876 HWY J,MEXICO,MO,65265,AUDRAIN,7.0,39.199028,-91.864111,327310
110001454131,HOLCIM (US) INC-HOLCIM (US) INC - KANSAS CITY TERMINAL,1415 WARREN STREET,NORTH KANSAS CITY,MO,64116,CLAY,7.0,39.13893,-94.55245,327310
110072081542,TRI LAKES REDI MIX (PORT-0911),0911 PORTABLE,PORTABLE,MO,00000,,,,,327310
110007101055,LONE STAR INDUSTRIES,FT OF HAVEN,SAINT LOUIS,MO,63111,SAINT LOUIS CITY,7.0,38.55305,-90.24887,327310
110001450732,MISSOURI PORTLAND CE,9403 RIVERVIEW,SAINT LOUIS,MO,63137,SAINT LOUIS,7.0,38.73291,-90.21525,327310
110001468215,CONTINENTAL AUTO PARTS & SALVAGE,2733 CASS AVENUE,SAINT LOUIS,MO,63106,SAINT LOUIS,7.0,38.64567,-90.21554,327310
110001453150,RIVER CEMENT-RIVER CEMENT,3700 S FIRST,ST. LOUIS,MO,63118,ST. LOUIS CITY,7.0,38.58472,-90.21665,327310
110001452455,HOLCIM (US) INC-ST  LOUIS TERMINAL,111 E CARRIE,ST. LOUIS,MO,63147,ST. LOUIS CITY,7.0,38.69139,-90.20748,327310
110012704136,SUGAR CREEK CEMENT PLANT,2200 COURTNEY ROAD,SUGAR CREEK,MO,64050,JACKSON,7.0,39.144325,-94.416723,327310
110069503460,CENTRAL PLAINS CEMENT COMPANY LLC,2200 N. COURTNEY ROAD,SUGAR CREEK,MO,64050,JACKSON COUNTY,7.0,39.102479,-94.407921,327310
110012701362,HAWAIIAN ROCK SAIPAN,NAFTAN RD,SAIPAN,MP,96950,SAIPAN,9.0,15.117216,145.749933,327310
110000377707,HOLCIM (US) INC - ARTESIA PLANT,8677 US-45 ALT,ARTESIA,MS,39736,LOWNDES,4.0,33.3642,-88.6345,327310
110038966642,LONE STAR INDUSTRIES,HWY 80 WEST,BRANDON,MS,39042,RANKIN,4.0,,,327310
110001472264,"MMC MATERIALS INC, JACKSON ELTON ROAD",123 EAST ELTON ROAD,JACKSON,MS,39212,HINDS COUNTY,4.0,32.217056,-90.227611,327310
110061781674,"MMC MATERIALS INC, JACKSON ELTON ROAD",123 EAST ELTON ROAD,JACKSON,MS,39212,HINDS,4.0,32.223057,-90.239318,327310
110000595197,ASH GROVE CEMENT CO MONTANA CITY PLANT,100 HIGHWAY 518,CLANCY,MT,59634,JEFFERSON,8.0,46.54448,-111.92062,327310
110052749996,TRIDENT,4070 TRIDENT RD,THREE FORKS,MT,59752,GALLATIN,8.0,45.944769,-111.477076,327310
110001473815,TRIDENT,4070 TRIDENT RD,THREE FORKS,MT,59752,GALLATIN,8.0,45.948028,-111.475934,327310
110006625679,CEMEX INCORPORATED,6411 IDEAL CEMENT ROAD,CASTLE HAYNE,NC,28429,NEW HANOVER,4.0,34.37823,-77.84782,327310
110018847836,SOUTHERN EQUIPMENT CO - DURHAM CONCRETE PLANT 14,312 S PLUM ST,DURHAM,NC,27703,DURHAM,4.0,35.9826,-78.88321,327310
110001500297,BLUE CIRCLE CEMENT COMPANY,610 SOUTH HOOVER ROAD,DURHAM,NC,27703,DURHAM,4.0,35.98305,-78.862783,327310
110001500590,INTERMONT GROUP LTD,824 ELLIS RD,DURHAM,NC,27703,DURHAM,4.0,35.96465,-78.8695,327310
110072072113,RIVERSIDE CONSTRUCTION MATERIALS - MOREHEAD CITY TERMINAL,113 ARENDELL STREET,MOREHEAD CITY,NC,28557,,4.0,34.720686,-76.699237,327310
110062709378,SOUTHERN ROADBUILDERS PLANT 2,P.O. BOX 1129,NORTH CAROLINA,NC,30903,RICHMOND,4.0,,,327310
110001503301,PLYCEM USA LLC,1149 ABTCO RD,NORTH WILKESBORO,NC,28659,WILKES,4.0,36.199131,-81.034545,327310
110007024326,"CEMEX, INC.",HIGHWAY 421 NORTH,WILMINGTON,NC,28401,NEW HANOVER,4.0,34.256014,-77.957137,327310
110071719911,"CEMEX CONSTRUCTION MATERIALS ATLANTIC, LLC",1910 SOUTH TERMINAL RD,WILMINGTON,NC,28401,NEW HANOVER,4.0,34.3786,-77.8475,327310
110038979371,MOUNTAIN CEMENT CO,W 2ND ST,GRAND ISLAND,NE,68803,HALL,7.0,40.909769,-98.368533,327310
110000596793,ASH GROVE CEMENT COMPANY,16215 HWY. 50,LOUISVILLE,NE,68037,CASS,7.0,41.005565,-96.154917,327310
110001508985,CENTRAL PLAINS CEMENT,1106 IDA STREET PLZ,OMAHA,NE,68112,DOUGLAS,7.0,41.320697,-95.932075,327310
110038971388,GCC DACOTAH TERMINAL,1102 W 25TH ST,SCOTTSBLUFF,NE,69361,SCOTTS BLUFF,7.0,41.871651,-103.677618,327310
110011869941,HOLCIM US INC,WEST 8TH STREET,SUPERIOR,NE,68978,NUCKOLLS,7.0,40.02403,-98.0855,327310
110020142941,ASH GROVE CEMENT COMPANY,HIGHWAY 50 AND 13K,WEEPING WATER,NE,68463,CASS,7.0,40.871117,-96.160583,327310
110001523879,QUIKRETE  COMPANIES,44 PINE RD,BRENTWOOD,NH,03833,ROCKINGHAM,1.0,42.99674,-71.01457,327310
110001523904,CONPROCO,17 PRODUCTION DRIVE,DOVER,NH,03820,STRAFFORD,1.0,43.218743,-70.915188,327310
110012252196,"TORROMEO INDUSTRIES, INC.",18 DORRE RD,KINGSTON,NH,03848,ROCKINGHAM,1.0,42.867524,-71.091447,327310
110071369196,ACE PLANT,250 HICKORY LN,BAYVILLE,NJ,08721,OCEAN COUNTY,2.0,39.907554,-74.167647,327310
110009834965,CONCRETE STONE & TILE CORP,23 RIDGE RD,BRANCHVILLE,NJ,07826,SUSSEX,2.0,41.16117,-74.76827,327310
110069556260,ESSROC CEMENT CORP.,595 MORGAN BLVD,CAMDEN,NJ,08104,CAMDEN COUNTY,2.0,39.912631,-75.117733,327310
110001537267,GENERAL SPRAY,1001 NEWARK AVENUE,ELIZABETH,NJ,07208,UNION,2.0,40.68613,-74.20518,327310
110001544302,MERSHON CONCRETE LLC,2495 RT 130,MANSFIELD,NJ,08022,BURLINGTON,2.0,40.118222,-74.755278,327310
110040199932,ESSEX CEMENT CO,182 CALCUTTA ST,NEWARK,NJ,07114,ESSEX,2.0,40.687324,-74.14366,327310
110001545631,HILLMAN CONCRETE,586 CHATSWORTH RD,TABERNACLE,NJ,08088,BURLINGTON,2.0,39.844958,-74.699109,327310
110001550768,RIO GRANDE PORTLAND CEMENT,100  MONTANO RD. NE,ALBUQUERQUE,NM,87107,BERNALILLO,6.0,35.13726,-106.63174,327310
110004269256,HALLIBURTON - BULK CEMENT HANDLING PLANT,2311 S 1ST ST,ARTESIA,NM,88210,EDDY,6.0,32.81436,-104.3953,327310
110007020534,HOBBS STORAGE AND BLENDING FACILITY,2708 W. COUNTY RD.,HOBBS,NM,88240,LEA,6.0,32.730511,-103.170564,327310
110000600831,GCC RIO GRANDE,11783 STATE HIGHWY 337 SOUTH,TIJERAS,NM,87059,BERNALILLO,6.0,35.071319,-106.392283,327310
110000918179,NEVADA CEMENT CO,INTERSTATE 80 AT EXIT 46,FERNLEY,NV,89408,LYON,9.0,39.61984,-119.262175,327310
110038968445,NEVADA CEMENT (OLD DUP CLOSED PLANT),"SECTION 11, T20N, R24E",FERNLEY,NV,89408,LYON,9.0,,,327310
110071162501,NEVADA CEMENT COMPANY,,FERNLEY,NV,89408,,9.0,39.62,-119.2628,327310
110020516752,SERVICE ROCK PRODUCTS INC 4TH ST,8350 4TH ST,HENDERSON,NV,89015,CLARK,9.0,36.0366,-115.00613,327310
110022524320,SERVICE ROCK PRODUCTS INC LONE MOUNTAIN NV FACILITY,10815 W WASHBURN,LAS VEGAS,NV,89149,CLARK,9.0,36.255196,-115.323294,327310
110013285685,NEVADA READY MIX,4301  W. HACIENDA,LAS VEGAS,NV,89118,CLARK,9.0,36.09361,-115.19735,327310
110022524311,SERVICE ROCK PRODUCTS INC SLOAN,14575 ARVILLE ST,LAS VEGAS,NV,89124,CLARK,9.0,35.93083,-115.19889,327310
110006825329,NEVADA READY MIX,601 BONANZA,LAS VEGAS,NV,89106,CLARK,9.0,36.17723,-115.15022,327310
110022812036,NEVADA READY MIX  PLANT 9,8755 W SUNSET,LAS VEGAS,NV,89123,CLARK,9.0,36.070358,-115.28144,327310
110037149190,NEVADA READY MIX  ECHELON,2920 S INDUSTRIAL RD,LAS VEGAS,NV,89109,CLARK,9.0,36.13732,-115.16919,327310
110001559411,ROYAL CEMENT,5501 NORTH MOAPA VALLEY BOULEVARD,LOGANDALE,NV,89021,CLARK,9.0,36.645523,-114.496048,327310
110022524302,SERVICE ROCK PRODUCTS - PAHRUMP PLANT,2091 E CHRISTINE WAY,PAHRUMP,NV,89060,NYE,9.0,36.22156,-115.97649,327310
110010355793,B R DEWITT CONCRETE BATCHING PLANT,CLARK ROAD,ALFRED STATION,NY,14803,ALLEGANY,2.0,42.28651,-77.7676,327310
110000884927,LEHIGH NORTHEAST CEMENT CO - CEMENTON FACILITY,120 ALPHA BLVD,CATSKILL,NY,12414,GREENE,2.0,42.139256,-73.914556,327310
110000825705,HOLCIM (US) INC - CATSKILL PLANT,6446 ROUTE 9 WEST,CATSKILL,NY,12414,GREENE,2.0,42.16392,-73.91818,327310
110071871286,LEHIGH NORTHEAST CEMENT COMPANY,120 ALPHA RD OFF US RTE 9W,CEMENTON,NY,12415,GREENE,2.0,42.140163,-73.913259,327310
110002380049,HEIDELBERG MATERIALS US CEMENT LLC,313 WARREN STREET,GLENS FALLS,NY,12801,WARREN,2.0,43.3086,-73.6195,327310
110040433171,SCHLUMBERGER TECHNOLOGY CORPORATION,224 NORTH MAIN ST,HORSEHEADS,NY,14845,CHEMUNG,2.0,42.17098,-76.82409,327310
110019243139,UNITED MATERIALS LANCASTER FACILITY,561 PAVEMENT RD,LANCASTER,NY,14086,ERIE,2.0,42.931948,-78.622846,327310
110037612615,E TETZ & SONS,GOSHEN TPKE BETWEEN I-84 & CRO,MIDDLETOWN,NY,10940,ORANGE,2.0,,,327310
110001579765,ESSROC CEMENT TERMINAL,29 W FIRST ST|FOOT OF W FIRST,OSWEGO,NY,13126,OSWEGO,2.0,43.462665,-76.514802,327310
110019767689,"WT TERMINAL OSWEGO, LLC",ONE WEST VAN BUREN STREET,OSWEGO,NY,13126,OSWEGO,2.0,43.4619,-76.51296,327310
110070124392,WAYNE COUNTY HIGHWAY DEPT BIN 3314620,S  CREEK RD BRIDGE OVER GANARGUA CREEK,PALMYRA,NY,14522,WAYNE,2.0,,,327310
110056973182,HOLCIM RAVENA FACILITY,1916 US RTE 9W,RAVENA,NY,12143,ALBANY,2.0,42.49756,-73.813652,327310
